--Patching for National Dex at Start of Game--
Patch unsuccessful.

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
327 SPINDA     : FACADE at level 1, DIZZY PUNCH at level 5, HYPER FANG at level 12, GROWL at level 16, EXTREMESPEED at level 23, TRI ATTACK at level 27, THRASH at level 34, EGG BOMB at level 38, SKULL BASH at level 45, SPIT UP at level 49, THUNDER at level 56
328 TRAPINCH   : CONFUSION at level 1, MUD SHOT at level 9, SMELLINGSALT at level 17, JUMP KICK at level 25, CRUSH CLAW at level 33, DRILL PECK at level 41, EGG BOMB at level 49, BONEMERANG at level 57
329 VIBRAVA    : TWISTER at level 1, WEATHER BALL at level 1, MUD SHOT at level 1, DIG at level 1, SLUDGE at level 9, JUMP KICK at level 17, ICE PUNCH at level 25, DRAGON CLAW at level 33, OUTRAGE at level 35, SCREECH at level 41, EARTHQUAKE at level 49, BONEMERANG at level 57
330 FLYGON     : MUD SHOT at level 1, DIG at level 1, BITE at level 1, DRAGONBREATH at level 1, SLASH at level 9, BRICK BREAK at level 17, GROWL at level 25, DRAGON CLAW at level 33, OUTRAGE at level 35, BONEMERANG at level 41, MAGNITUDE at level 53, EARTHQUAKE at level 65
331 CACNEA     : MAGICAL LEAF at level 1, GIGA DRAIN at level 1, LEAF BLADE at level 5, DIZZY PUNCH at level 9, PETAL DANCE at level 13, VITAL THROW at level 17, FACADE at level 21, CRUSH CLAW at level 25, SPIT UP at level 29, SUPERPOWER at level 33, FIRE BLAST at level 37, HYPER BEAM at level 41, FRENZY PLANT at level 45
332 CACTURNE   : FAKE TEARS at level 1, BULLET SEED at level 1, PURSUIT at level 1, RAZOR LEAF at level 1, ICY WIND at level 5, BITE at level 9, AURORA BEAM at level 13, DIZZY PUNCH at level 17, PETAL DANCE at level 21, MIST BALL at level 25, JUMP KICK at level 29, CRUNCH at level 35, MEMENTO at level 41, SOLARBEAM at level 47, FRENZY PLANT at level 53
333 SWABLU     : AIR CUTTER at level 1, HORN ATTACK at level 1, STEEL WING at level 8, MIST BALL at level 11, CRUSH CLAW at level 18, TRI ATTACK at level 21, EGG BOMB at level 28, AEROBLAST at level 31, DOUBLE-EDGE at level 38, SKY ATTACK at level 41, BLAST BURN at level 48
334 ALTARIA    : WATER GUN at level 1, POISON TAIL at level 1, ICY WIND at level 1, AIR CUTTER at level 1, ANCIENTPOWER at level 8, DRAGONBREATH at level 11, WING ATTACK at level 18, REFRESH at level 21, DRAGON CLAW at level 28, OUTRAGE at level 31, DRAGON DANCE at level 35, AEROBLAST at level 40, MEGAHORN at level 45, SKY ATTACK at level 54, BLAST BURN at level 59
335 ZANGOOSE   : WEATHER BALL at level 1, HORN DRILL at level 4, DRAGONBREATH at level 7, SMELLINGSALT at level 10, SLASH at level 13, HEADBUTT at level 19, CRUSH CLAW at level 25, ICE BEAM at level 31, EGG BOMB at level 37, THUNDER at level 46, DOUBLE-EDGE at level 55
336 SEVIPER    : ACID at level 1, POISON FANG at level 7, POISON TAIL at level 10, WEATHER BALL at level 16, STOMP at level 19, SLUDGE at level 25, DRILL PECK at level 28, ACID ARMOR at level 34, TRI ATTACK at level 37, SLUDGE BOMB at level 43
337 LUNATONE   : ROCK TOMB at level 1, ROCK THROW at level 1, RAZOR LEAF at level 7, WING ATTACK at level 13, ANCIENTPOWER at level 19, LUSTER PURGE at level 25, ROCK SLIDE at level 31, EXTRASENSORY at level 37, PSYCHIC at level 43, PSYCHO BOOST at level 49
338 SOLROCK    : ROCK THROW at level 1, VICEGRIP at level 1, ANCIENTPOWER at level 7, MIST BALL at level 13, ROCK SLIDE at level 19, ROCK BLAST at level 25, EXTRASENSORY at level 31, EARTHQUAKE at level 37, PSYCHO BOOST at level 43, BLAST BURN at level 49
339 BARBOACH   : POISON TAIL at level 1, WATER PULSE at level 6, BUBBLEBEAM at level 6, STOMP at level 11, BONE CLUB at level 16, BODY SLAM at level 21, EARTHQUAKE at level 26, HYDRO PUMP at level 26, FRENZY PLANT at level 31, WATER SPOUT at level 36, HYDRO CANNON at level 41
340 WHISCASH   : RAIN DANCE at level 1, SAND TOMB at level 1, BUBBLE at level 1, WATER GUN at level 1, WATER SPORT at level 6, UPROAR at level 6, WATER PULSE at level 11, BUBBLEBEAM at level 16, FACADE at level 21, BONEMERANG at level 26, EARTHQUAKE at level 26, HYDRO PUMP at level 36, WATER SPOUT at level 46, HYDRO CANNON at level 56
341 CORPHISH   : WATER GUN at level 1, WEATHER BALL at level 7, VICEGRIP at level 10, WATER PULSE at level 13, BUBBLEBEAM at level 20, PETAL DANCE at level 23, ICE BEAM at level 26, HYDRO PUMP at level 32, SUPERPOWER at level 35, WATER SPOUT at level 38, HYDRO CANNON at level 44
342 CRAWDAUNT  : UPROAR at level 1, ROCK THROW at level 1, BITE at level 1, WATER PULSE at level 1, BUBBLEBEAM at level 7, CRUNCH at level 10, CRABHAMMER at level 13, IRON TAIL at level 20, SKULL BASH at level 23, HYDRO PUMP at level 26, PSYCHO BOOST at level 34, WATER SPOUT at level 39, HYDRO CANNON at level 44, FRENZY PLANT at level 52
343 BALTOY     : CONFUSION at level 1, METAL CLAW at level 3, HIDDEN POWER at level 5, MUD SHOT at level 7, DIG at level 11, WATER PULSE at level 15, LUSTER PURGE at level 19, EXTRASENSORY at level 25, PSYCHIC at level 31, BONEMERANG at level 37, EARTHQUAKE at level 45
344 CLAYDOL    : POISON TAIL at level 1, MUD SHOT at level 1, VICEGRIP at level 1, SMELLINGSALT at level 1, DIG at level 3, LUSTER PURGE at level 5, EXTRASENSORY at level 7, DRAGON CLAW at level 11, EARTHQUAKE at level 15, SKULL BASH at level 19, MIRROR COAT at level 25, SPIKES at level 31, BONEMERANG at level 36, AEROBLAST at level 42, FIRE BLAST at level 55
345 LILEEP     : ROCK TOMB at level 1, ROCK THROW at level 8, RAZOR LEAF at level 15, ANCIENTPOWER at level 22, NEEDLE ARM at level 29, LEAF BLADE at level 36, ROCK SLIDE at level 43, RAZOR WIND at level 50, ICE BEAM at level 50, METEOR MASH at level 50
346 CRADILY    : ROCK THROW at level 1, KARATE CHOP at level 1, RAZOR LEAF at level 1, NEEDLE ARM at level 1, ANCIENTPOWER at level 8, HORN ATTACK at level 15, ROCK SLIDE at level 22, DRAGON CLAW at level 29, EXTREMESPEED at level 36, HI JUMP KICK at level 48, HYDRO PUMP at level 60, SANDSTORM at level 60, DOUBLE-EDGE at level 60
347 ANORITH    : ROLLOUT at level 1, ROCK THROW at level 7, RAZOR LEAF at level 13, DRAGONBREATH at level 19, ANCIENTPOWER at level 25, HEADBUTT at level 31, ROCK SLIDE at level 37, DOUBLE-EDGE at level 43, MEGAHORN at level 49, SANDSTORM at level 55
348 ARMALDO    : WEATHER BALL at level 1, SPIDER WEB at level 1, ROCK THROW at level 1, ANCIENTPOWER at level 1, WING ATTACK at level 7, SILVER WIND at level 13, LUSTER PURGE at level 19, SLASH at level 25, SIGNAL BEAM at level 31, FIRE PUNCH at level 37, ROCK SLIDE at level 46, SLUDGE BOMB at level 55, MEGAHORN at level 64
349 FEEBAS     : REVENGE at level 1, HYDRO PUMP at level 15, SCREECH at level 30
350 MILOTIC    : UPROAR at level 1, RAZOR LEAF at level 5, WATER PULSE at level 10, BUBBLEBEAM at level 15, STOMP at level 20, HYPER FANG at level 25, HYPER VOICE at level 30, HYDRO PUMP at level 35, BLIZZARD at level 40, WATER SPOUT at level 45, HYDRO CANNON at level 50
351 CASTFORM   : FLAME WHEEL at level 1, TEETER DANCE at level 10, STOMP at level 10, SLASH at level 10, HYPER FANG at level 20, RAZOR WIND at level 20, BODY SLAM at level 20, CONVERSION 2 at level 30
352 KECLEON    : WEATHER BALL at level 1, ROCK THROW at level 1, RAZOR LEAF at level 1, WATER PULSE at level 1, HORN ATTACK at level 1, HEADBUTT at level 4, DIZZY PUNCH at level 7, EXTREMESPEED at level 12, BODY SLAM at level 17, EGG BOMB at level 24, DOUBLE-EDGE at level 31, LEER at level 40, HYPER BEAM at level 49
353 SHUPPET    : ASTONISH at level 1, VICEGRIP at level 8, AURORA BEAM at level 13, DESTINY BOND at level 20, RAZOR WIND at level 25, NIGHT SHADE at level 32, SHADOW BALL at level 37, HYPER VOICE at level 44, FRENZY PLANT at level 49, MORNING SUN at level 56
354 BANETTE    : AIR CUTTER at level 1, NEEDLE ARM at level 1, LEAF BLADE at level 1, JUMP KICK at level 1, LUSTER PURGE at level 8, HYPER FANG at level 13, SHADOW BALL at level 20, CRUNCH at level 25, TRI ATTACK at level 32, THRASH at level 39, SKULL BASH at level 48, MEGA KICK at level 55, SUPERPOWER at level 64
355 DUSKULL    : AIR CUTTER at level 1, SPIKE CANNON at level 1, GIGA DRAIN at level 5, SHADOW PUNCH at level 12, SHADOW BALL at level 16, HI JUMP KICK at level 23, HYPER VOICE at level 27, EGG BOMB at level 34, BLIZZARD at level 38, SKY ATTACK at level 45, HYDRO CANNON at level 49
356 DUSCLOPS   : KARATE CHOP at level 1, ICY WIND at level 1, GIGA DRAIN at level 1, REVENGE at level 1, HORN ATTACK at level 5, FACADE at level 12, CRUNCH at level 16, TRI ATTACK at level 23, SHADOW BALL at level 27, EGG BOMB at level 34, DOUBLE-EDGE at level 37, SUPERPOWER at level 41, OVERHEAT at level 51, WATER SPOUT at level 58
357 TROPIUS    : AIR CUTTER at level 1, GIGA DRAIN at level 1, WING ATTACK at level 7, NEEDLE ARM at level 11, DRILL PECK at level 17, AEROBLAST at level 21, SPORE at level 27, VOLT TACKLE at level 31, SOLARBEAM at level 37, SKY ATTACK at level 41, FRENZY PLANT at level 47
358 CHIMECHO   : CONFUSION at level 1, VICEGRIP at level 6, GRASSWHISTLE at level 9, DRAGONBREATH at level 14, STOMP at level 17, PSYBEAM at level 22, HORN ATTACK at level 25, MIST BALL at level 30, SECRET POWER at level 33, EXTRASENSORY at level 38, BODY SLAM at level 41, PSYCHO BOOST at level 46
359 ABSOL      : BITE at level 1, MAGIC COAT at level 5, DRAGONBREATH at level 9, SPARK at level 13, SNATCH at level 17, SHARPEN at level 21, CRUNCH at level 26, SKY UPPERCUT at level 31, HEAT WAVE at level 36, BLIZZARD at level 41, DOUBLE-EDGE at level 46
360 WYNAUT     : PROTECT at level 1, CONFUSION at level 1, PSYBEAM at level 1, BLOCK at level 15, AGILITY at level 15, TRI ATTACK at level 15, MEGA KICK at level 15
361 SNORUNT    : VICEGRIP at level 1, ICY WIND at level 1, AURORA BEAM at level 7, BUBBLEBEAM at level 10, ICE PUNCH at level 16, SING at level 19, FIRE PUNCH at level 25, ICE BEAM at level 28, VOLT TACKLE at level 34, BLIZZARD at level 37, BLAST BURN at level 43
362 GLALIE     : KARATE CHOP at level 1, ICY WIND at level 1, RAZOR LEAF at level 1, WATER PULSE at level 1, WING ATTACK at level 7, WHIRLWIND at level 10, AURORA BEAM at level 16, PETAL DANCE at level 19, JUMP KICK at level 25, ICE PUNCH at level 28, HI JUMP KICK at level 34, ICE BEAM at level 42, SOLARBEAM at level 53, BLIZZARD at level 61
363 SPHEAL     : ICY WIND at level 1, WATER PULSE at level 1, AURORA BEAM at level 1, BUBBLEBEAM at level 7, ICE PUNCH at level 13, SIGNAL BEAM at level 19, MIST at level 25, THRASH at level 31, BLIZZARD at level 37, HYDRO PUMP at level 37, WATER SPOUT at level 43, HYDRO CANNON at level 49
364 SEALEO     : ICICLE SPEAR at level 1, METAL CLAW at level 1, ICY WIND at level 1, WATER PULSE at level 1, BUBBLEBEAM at level 7, AURORA BEAM at level 13, ICE PUNCH at level 19, ICE BEAM at level 25, FLAMETHROWER at level 31, BONEMERANG at level 39, MIST at level 39, BLIZZARD at level 47, HYDRO CANNON at level 55
365 WALREIN    : RAIN DANCE at level 1, ICY WIND at level 1, WATER PULSE at level 1, BUBBLEBEAM at level 1, AURORA BEAM at level 7, HEADBUTT at level 13, ICE PUNCH at level 19, HYPER VOICE at level 25, ICE BEAM at level 31, BLIZZARD at level 39, HYDRO PUMP at level 39, WATER SPOUT at level 50, HYDRO CANNON at level 61
366 CLAMPERL   : WATER PULSE at level 1, BUBBLEBEAM at level 1, SIGNAL BEAM at level 1, HYDRO PUMP at level 1
367 HUNTAIL    : WATER PULSE at level 1, BUBBLEBEAM at level 8, SPARK at level 15, SACRED FIRE at level 22, MEGAHORN at level 29, HYDRO PUMP at level 36, HYDRO CANNON at level 43, WATER SPOUT at level 50
368 GOREBYSS   : KARATE CHOP at level 1, METAL CLAW at level 8, WATER PULSE at level 15, BUBBLEBEAM at level 22, SLACK OFF at level 29, HYDRO PUMP at level 36, WATER SPOUT at level 43, HYDRO CANNON at level 50
369 RELICANTH  : ROCK THROW at level 1, POISON FANG at level 1, DRAGONBREATH at level 8, ANCIENTPOWER at level 15, WATER PULSE at level 22, BRICK BREAK at level 29, ROCK SLIDE at level 36, BODY SLAM at level 43, IRON TAIL at level 50, EGG BOMB at level 57, HYPER BEAM at level 64
370 LUVDISC    : DOUBLESLAP at level 1, GIGA DRAIN at level 4, WATER PULSE at level 12, BUBBLEBEAM at level 16, METEOR MASH at level 24, HYDRO PUMP at level 28, HYDRO CANNON at level 36, HORN DRILL at level 40, WATER SPOUT at level 48
371 BAGON      : TWISTER at level 1, POISON TAIL at level 5, WEATHER BALL at level 9, RAZOR LEAF at level 17, DRAGONBREATH at level 21, DRAGON CLAW at level 25, BODY SLAM at level 33, HI JUMP KICK at level 37, OUTRAGE at level 41, MEGAHORN at level 49, BLIZZARD at level 53
372 SHELGON    : TWISTER at level 1, SMELLINGSALT at level 1, DRAGONBREATH at level 1, PSYBEAM at level 1, DIZZY PUNCH at level 5, DRAGON CLAW at level 9, DRILL PECK at level 17, METRONOME at level 21, BODY SLAM at level 25, SLUDGE BOMB at level 30, PSYCHIC at level 38, OUTRAGE at level 47, FLAMETHROWER at level 56, BONEMERANG at level 69, MEGAHORN at level 78
373 SALAMENCE  : POISON TAIL at level 1, AIR CUTTER at level 1, SMELLINGSALT at level 1, BITE at level 1, WING ATTACK at level 5, DRAGONBREATH at level 9, JUMP KICK at level 17, FACADE at level 21, ICE PUNCH at level 25, DRILL PECK at level 30, DRAGON CLAW at level 38, OUTRAGE at level 47, AEROBLAST at level 50, EGG BOMB at level 61, FOCUS ENERGY at level 79, SKY ATTACK at level 93
374 BELDUM     : METEOR MASH at level 1
375 METANG     : METAL CLAW at level 1, CONFUSION at level 20, STEEL WING at level 20, LUSTER PURGE at level 26, EXTRASENSORY at level 32, EXTREMESPEED at level 38, IRON TAIL at level 44, METEOR MASH at level 50, DOOM DESIRE at level 56, PSYCHO BOOST at level 62
376 METAGROSS  : METAL CLAW at level 1, CONFUSION at level 1, PSYBEAM at level 1, STEEL WING at level 1, LUSTER PURGE at level 20, DRILL PECK at level 20, SKY UPPERCUT at level 26, PSYCHIC at level 32, IRON TAIL at level 38, METEOR MASH at level 44, DOUBLE-EDGE at level 55, PSYCHO BOOST at level 66, HYPER BEAM at level 77
377 REGIROCK   : ROCK THROW at level 1, FLAME WHEEL at level 9, ANCIENTPOWER at level 17, MIST BALL at level 25, SANDSTORM at level 33, ROCK SLIDE at level 41, SIGNAL BEAM at level 49, BLAZE KICK at level 57, VOLT TACKLE at level 65
378 REGICE     : ICE BALL at level 1, WEATHER BALL at level 9, ICY WIND at level 17, AURORA BEAM at level 25, SLASH at level 33, ROCK SLIDE at level 41, ICE PUNCH at level 49, ICE BEAM at level 57, BLIZZARD at level 65
379 REGISTEEL  : KARATE CHOP at level 1, METAL CLAW at level 9, HORN ATTACK at level 17, STEEL WING at level 25, JUMP KICK at level 33, CRUNCH at level 41, METEOR MASH at level 41, IRON TAIL at level 49, IRON DEFENSE at level 57, DOOM DESIRE at level 65
380 LATIAS     : POISON FANG at level 1, WEATHER BALL at level 5, DRAGONBREATH at level 10, DRAGON CLAW at level 15, EXTRASENSORY at level 20, HYPER VOICE at level 25, OUTRAGE at level 30, DRAGON DANCE at level 35, PSYCHIC at level 40, MEGAHORN at level 45, PSYCHO BOOST at level 50
381 LATIOS     : KARATE CHOP at level 1, BITE at level 5, DRAGON DANCE at level 10, DRAGONBREATH at level 15, PSYBEAM at level 20, FIRE PUNCH at level 25, EXTRASENSORY at level 30, DRAGON CLAW at level 35, CALM MIND at level 40, PSYCHIC at level 45, OUTRAGE at level 50
382 KYOGRE     : WEATHER BALL at level 1, ICY WIND at level 5, BUBBLEBEAM at level 15, VITAL THROW at level 20, HYPER FANG at level 30, SKULL BASH at level 35, HYDRO PUMP at level 45, DOUBLE-EDGE at level 50, WATER SPOUT at level 60, BLAST BURN at level 65, HYDRO CANNON at level 75
383 GROUDON    : MUD SHOT at level 1, DIG at level 5, TAUNT at level 15, SMELLINGSALT at level 20, SPIKES at level 30, TRI ATTACK at level 35, BONEMERANG at level 45, EARTHQUAKE at level 50, MEGA KICK at level 60, ERUPTION at level 65, PROTECT at level 75
384 RAYQUAZA   : TWISTER at level 1, AIR CUTTER at level 5, DRAGONBREATH at level 15, NEEDLE ARM at level 20, HEADBUTT at level 30, SECRET POWER at level 35, SWEET SCENT at level 45, ROCK SLIDE at level 50, DRAGON CLAW at level 60, OUTRAGE at level 65, VOLT TACKLE at level 75
385 JIRACHI    : POISON FANG at level 1, METAL CLAW at level 1, HORN ATTACK at level 5, LUSTER PURGE at level 10, STEEL WING at level 15, EXTRASENSORY at level 20, PSYCHIC at level 25, METEOR MASH at level 30, IRON DEFENSE at level 35, EARTHQUAKE at level 40, IRON TAIL at level 45, FIRE BLAST at level 50
386 DEOXYS     : CONFUSION at level 1, DRAGONBREATH at level 1, MIST BALL at level 5, LUSTER PURGE at level 10, SIGNAL BEAM at level 15, EXTREMESPEED at level 20, THRASH at level 25, TRICK at level 30, TAIL WHIP at level 35, MEGA KICK at level 40, PSYCHO BOOST at level 45, HYPER BEAM at level 50

--Trainers Pokemon--
#1 (HIKER SAWYER)@310058 - HOPPIP Lv21
#2 (TEAM AQUA GRUNT)@310080 - HOUNDOUR Lv32
#3 (TEAM AQUA GRUNT)@3100A8 - BELDUM Lv31, ARON Lv31
#4 (TEAM AQUA GRUNT)@3100D0 - CLEFAIRY Lv32
#5 (TEAM AQUA GRUNT)@3100F8 - ARON Lv32
#6 (TEAM AQUA GRUNT)@310120 - LUNATONE Lv36
#7 (TEAM AQUA GRUNT)@310148 - HORSEA Lv36
#8 (TEAM AQUA GRUNT)@310170 - GEODUDE Lv36
#9 ([PK][MN] BREEDER GABRIELLE)@310198 - SMOOCHUM Lv26, BALTOY Lv26, SLOWPOKE Lv26, EXEGGCUTE Lv26, BALTOY Lv26, NATU Lv26
#10 (TEAM AQUA GRUNT)@3101C0 - ODDISH Lv9
#11 (COOLTRAINER MARCEL)@3101E8 - WEEZING Lv29, WEEZING Lv29
#12 (BIRD KEEPER ALBERTO)@310210 - VICTREEBEL Lv30, ROSELIA Lv30
#13 (COLLECTOR ED)@310238 - NINJASK Lv30, SKARMORY Lv30
#14 (TEAM AQUA GRUNT)@310260 - TAILLOW Lv36
#15 (SWIMMER♂ DECLAN)@310288 - EXPLOUD Lv34
#16 (TEAM AQUA GRUNT)@3102B0 - PARAS Lv11
#17 (TEAM AQUA GRUNT)@3102D8 - SKITTY Lv27, RATTATA Lv27
#18 (TEAM AQUA GRUNT)@310300 - OMANYTE Lv27, ANORITH Lv27
#19 (TEAM AQUA GRUNT)@310328 - KOFFING Lv26, BELLSPROUT Lv26, GULPIN Lv26
#20 (TEAM AQUA GRUNT)@310350 - ARON Lv15
#21 (TEAM AQUA GRUNT)@310378 - TENTACOOL Lv14, OMANYTE Lv14
#22 (TEAM MAGMA GRUNT)@3103A0 - PINECO Lv32
#23 (TEAM AQUA GRUNT)@3103C8 - SURSKIT Lv32
#24 (TEAM AQUA GRUNT)@3103F0 - DELIBIRD Lv32
#25 (TEAM AQUA GRUNT)@310418 - PARAS Lv30, LILEEP Lv30
#26 (TEAM AQUA GRUNT)@310440 - LARVITAR Lv28
#27 (TEAM AQUA GRUNT)@310468 - GEODUDE Lv32
#28 (TEAM AQUA GRUNT)@310490 - RHYHORN Lv32
#29 (EXPERT FREDRICK)@3104B8 - LOUDRED Lv30, VIGOROTH Lv30
#30 (AQUA ADMIN MATT)@3104E0 - ARMALDO Lv34, PARASECT Lv34
#31 (BLACK BELT ZANDER)@310508 - PIDGEOT Lv31
#32 (AQUA ADMIN SHELLY)@310530 - DODUO Lv28, RATICATE Lv28
#33 (AQUA ADMIN SHELLY)@310558 - BLISSEY Lv37, LOUDRED Lv37
#34 (AQUA LEADER ARCHIE)@310580 - LOUDRED Lv41, KANGASKHAN Lv41, GIRAFARIG Lv43
#35 (HEX MANIAC LEAH)@3105A8 - SKITTY Lv31
#36 (AROMA LADY DAISY)@3105D0 - MANKEY Lv14, HITMONLEE Lv14
#37 (AROMA LADY ROSE)@3105F8 - FARFETCH’D Lv14, SPEAROW Lv14, PIDGEOT Lv14
#38 (COOLTRAINER FELIX)@310620 - NIDOKING Lv43, DONPHAN Lv43
#39 (AROMA LADY VIOLET)@310648 - LINOONE Lv26, CHANSEY Lv26
#40 (AROMA LADY ROSE)@310670 - LUVDISC Lv26, CORSOLA Lv26
#41 (AROMA LADY ROSE)@310698 - TENTACOOL Lv28, SEALEO Lv28, KABUTO Lv28
#42 (AROMA LADY ROSE)@3106C0 - HORSEA Lv31, KINGDRA Lv31, CLOYSTER Lv31
#43 (AROMA LADY ROSE)@3106E8 - QUAGSIRE Lv34, QUAGSIRE Lv34, AZUMARILL Lv34
#44 (RUIN MANIAC DUSTY)@310710 - SHIFTRY Lv23
#45 (RUIN MANIAC CHIP)@310738 - SWABLU Lv27, SLAKOTH Lv27, SNORLAX Lv27
#46 (RUIN MANIAC FOSTER)@310760 - NATU Lv25, PELIPPER Lv25
#47 (RUIN MANIAC DUSTY)@310788 - QUAGSIRE Lv27
#48 (RUIN MANIAC DUSTY)@3107B0 - PUPITAR Lv30
#49 (RUIN MANIAC DUSTY)@3107D8 - HITMONCHAN Lv33
#50 (RUIN MANIAC DUSTY)@310800 - QWILFISH Lv36
#51 (INTERVIEWER GABBY & TY)@310828 - YANMA Lv17, PINECO Lv17
#52 (INTERVIEWER GABBY & TY)@310850 - NOSEPASS Lv27, CORSOLA Lv27
#53 (INTERVIEWER GABBY & TY)@310878 - TROPIUS Lv30, PELIPPER Lv30
#54 (INTERVIEWER GABBY & TY)@3108A0 - DUGTRIO Lv33, PUPITAR Lv33
#55 (INTERVIEWER GABBY & TY)@3108C8 - MAGCARGO Lv36, LARVITAR Lv36
#56 (INTERVIEWER GABBY & TY)@3108F0 - CROBAT Lv39, CHARIZARD Lv39
#57 (TUBER LOLA)@310918 - WINGULL Lv12, DELIBIRD Lv12
#58 (TUBER AUSTINA)@310940 - BELLSPROUT Lv26
#59 (TUBER GWEN)@310968 - PHANPY Lv26
#60 (TUBER LOLA)@310990 - DELIBIRD Lv26, SKIPLOOM Lv26
#61 (TUBER LOLA)@3109B8 - PARAS Lv29, SURSKIT Lv29
#62 (TUBER LOLA)@3109E0 - CORPHISH Lv32, REMORAID Lv32
#63 (TUBER LOLA)@310A08 - BUTTERFREE Lv35, SCYTHER Lv35
#64 (TUBER RICKY)@310A30 - DITTO Lv13
#65 (TUBER SIMON)@310A58 - ELECTRIKE Lv12, MAREEP Lv12
#66 (TUBER CHARLIE)@310A80 - NUZLEAF Lv26
#67 (TUBER RICKY)@310AA8 - CHANSEY Lv27
#68 (TUBER RICKY)@310AD0 - RATICATE Lv30
#69 (TUBER RICKY)@310AF8 - MACHOKE Lv33
#70 (TUBER RICKY)@310B20 - LEDIAN Lv36
#71 (COOLTRAINER RANDALL)@310B48 - SNEASEL Lv26
#72 (COOLTRAINER PARKER)@310B70 - SABLEYE Lv26
#73 (COOLTRAINER GEORGE)@310B98 - CARVANHA Lv26
#74 (COOLTRAINER BERKE)@310BC0 - HOUNDOOM Lv26
#75 (COOLTRAINER BRAXTON)@310BE8 - KINGLER Lv28, LOMBRE Lv28, LOMBRE Lv28, PELIPPER Lv28, VAPOREON Lv28
#76 (COOLTRAINER VINCENT)@310C10 - DODUO Lv44, PIDGEOTTO Lv44, PERSIAN Lv44
#77 (COOLTRAINER LEROY)@310C38 - DRAGONAIR Lv46, ALTARIA Lv46
#78 (COOLTRAINER WILTON)@310C60 - ARON Lv17, LAIRON Lv17, BELDUM Lv17
#79 (COOLTRAINER EDGAR)@310C88 - ROSELIA Lv43, BAYLEEF Lv43
#80 (COOLTRAINER ALBERT)@310CB0 - DRAGONAIR Lv43, DRAGONAIR Lv43
#81 (COOLTRAINER SAMUEL)@310CD8 - PORYGON2 Lv42, EXPLOUD Lv42, DELCATTY Lv42
#82 (COOLTRAINER VITO)@310D00 - FLYGON Lv42, DRAGONAIR Lv42, FLYGON Lv42, KINGDRA Lv42
#83 (COOLTRAINER OWEN)@310D28 - ZANGOOSE Lv42, MILTANK Lv42, TAUROS Lv42
#84 (COOLTRAINER WILTON)@310D50 - BARBOACH Lv26, PUPITAR Lv26, LARVITAR Lv26
#85 (COOLTRAINER WILTON)@310D78 - SOLROCK Lv29, WOBBUFFET Lv29, WYNAUT Lv29
#86 (COOLTRAINER WILTON)@310DA0 - DODRIO Lv32, WIGGLYTUFF Lv32, IGGLYBUFF Lv32
#87 (COOLTRAINER WILTON)@310DC8 - VENOMOTH Lv35, YANMA Lv35, SCIZOR Lv35
#88 (COOLTRAINER WARREN)@310DF0 - FURRET Lv33, ZANGOOSE Lv33
#89 (COOLTRAINER MARY)@310E18 - MURKROW Lv26
#90 (COOLTRAINER ALEXIA)@310E40 - CRAWDAUNT Lv26
#91 (COOLTRAINER JODY)@310E68 - CACTURNE Lv26
#92 (COOLTRAINER WENDY)@310E90 - VICTREEBEL Lv29, BELLSPROUT Lv29, GROVYLE Lv29
#93 (COOLTRAINER KEIRA)@310EB8 - ELECTRODE Lv45, AMPHAROS Lv45
#94 (COOLTRAINER BROOKE)@310EE0 - CORPHISH Lv17, KRABBY Lv17, LUDICOLO Lv17
#95 (COOLTRAINER JENNIFER)@310F08 - ARIADOS Lv30
#96 (COOLTRAINER HOPE)@310F30 - MASQUERAIN Lv45
#97 (COOLTRAINER SHANNON)@310F58 - SLOWBRO Lv45
#98 (COOLTRAINER MICHELLE)@310F80 - ZANGOOSE Lv42, CASTFORM Lv42, NOCTOWL Lv42
#99 (COOLTRAINER CAROLINE)@310FA8 - TENTACRUEL Lv43, WEEPINBELL Lv43
#100 (COOLTRAINER JULIE)@310FD0 - STEELIX Lv42, FORRETRESS Lv42, SCIZOR Lv42
#101 (COOLTRAINER BROOKE)@310FF8 - PIDGEY Lv26, WINGULL Lv26, SWELLOW Lv26
#102 (COOLTRAINER BROOKE)@311020 - MAGBY Lv29, COMBUSKEN Lv29, PONYTA Lv29
#103 (COOLTRAINER BROOKE)@311048 - VICTREEBEL Lv32, NIDORAN♀ Lv32, SWALOT Lv32
#104 (COOLTRAINER BROOKE)@311070 - LAIRON Lv34, METANG Lv34, MAWILE Lv34
#105 (HEX MANIAC PATRICIA)@311098 - FORRETRESS Lv41, LAIRON Lv41
#106 (HEX MANIAC KINDRA)@3110C0 - OMANYTE Lv30, CARVANHA Lv30
#107 (HEX MANIAC TAMMY)@3110E8 - DELIBIRD Lv29, SPHEAL Lv29
#108 (HEX MANIAC VALERIE)@311110 - SKIPLOOM Lv32
#109 (HEX MANIAC TASHA)@311138 - HOUNDOUR Lv32
#110 (HEX MANIAC VALERIE)@311160 - PINECO Lv31, PINECO Lv31
#111 (HEX MANIAC VALERIE)@311188 - HOPPIP Lv35, MEGANIUM Lv35
#112 (HEX MANIAC VALERIE)@3111B0 - PARASECT Lv40, TANGELA Lv40
