--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
327 SPINDA     : SMELLINGSALT at level 1, DISABLE at level 5, STOMP at level 12, SECRET POWER at level 16, HEADBUTT at level 23, DIZZY PUNCH at level 27, HYPER FANG at level 34, BODY SLAM at level 38, SPIT UP at level 45, EGG BOMB at level 49, HYPER BEAM at level 56
328 TRAPINCH   : UPROAR at level 1, COMET PUNCH at level 9, MUD SHOT at level 17, DIG at level 25, BONE CLUB at level 33, EARTHQUAKE at level 41, BONEMERANG at level 49, DOUBLE-EDGE at level 57
329 VIBRAVA    : MUD SHOT at level 1, DIG at level 1, DRAGONBREATH at level 1, SECRET POWER at level 1, BRICK BREAK at level 9, OUTRAGE at level 17, EARTHQUAKE at level 25, BONEMERANG at level 33, HYDRO PUMP at level 35, PSYCHO BOOST at level 41, SAND-ATTACK at level 49, BLAST BURN at level 57
330 FLYGON     : SAND TOMB at level 1, TWISTER at level 1, METAL CLAW at level 1, MUD SHOT at level 1, AIR CUTTER at level 9, DIG at level 17, SAND-ATTACK at level 25, FLAME WHEEL at level 33, OUTRAGE at level 35, BONEMERANG at level 41, EARTHQUAKE at level 53, BLIZZARD at level 65
331 CACNEA     : MACH PUNCH at level 1, RAZOR LEAF at level 1, GIGA DRAIN at level 5, NEEDLE ARM at level 9, HIDDEN POWER at level 13, LEAF BLADE at level 17, PETAL DANCE at level 21, CRUSH CLAW at level 25, DRAGON CLAW at level 29, HI JUMP KICK at level 33, SKULL BASH at level 37, SOLARBEAM at level 41, FRENZY PLANT at level 45
332 CACTURNE   : ROCK THROW at level 1, RAZOR LEAF at level 1, NEEDLE ARM at level 1, BITE at level 1, COTTON SPORE at level 5, PETAL DANCE at level 9, LEAF BLADE at level 13, HEADBUTT at level 17, FLATTER at level 21, MEMENTO at level 25, CRUNCH at level 29, SLUDGE BOMB at level 35, SOLARBEAM at level 41, FIRE BLAST at level 47, FRENZY PLANT at level 53
333 SWABLU     : UPROAR at level 1, AIR CUTTER at level 1, WING ATTACK at level 8, FACADE at level 11, DRILL PECK at level 18, BOUNCE at level 21, AEROBLAST at level 28, SPIT UP at level 31, MEGA KICK at level 38, SKY ATTACK at level 41, SUPER FANG at level 48
334 ALTARIA    : METAL CLAW at level 1, ROCK THROW at level 1, MIRROR MOVE at level 1, VICEGRIP at level 1, AIR CUTTER at level 8, DRAGONBREATH at level 11, BITE at level 18, WING ATTACK at level 21, DRILL PECK at level 28, DRAGON CLAW at level 31, EXTRASENSORY at level 35, OUTRAGE at level 40, ICE BEAM at level 45, AEROBLAST at level 54, SKY ATTACK at level 59
335 ZANGOOSE   : WRAP at level 1, STOMP at level 4, HORN ATTACK at level 7, TRI ATTACK at level 10, HYPER FANG at level 13, SKULL BASH at level 19, EGG BOMB at level 25, LOVELY KISS at level 31, IRON TAIL at level 37, MEGA KICK at level 46, WATER SPOUT at level 55
336 SEVIPER    : POISON STING at level 1, POUND at level 7, POISON GAS at level 10, POISON FANG at level 16, GIGA DRAIN at level 19, SMELLINGSALT at level 25, SHADOW BALL at level 28, EXTREMESPEED at level 34, HYPER FANG at level 37, DOUBLE-EDGE at level 43
337 LUNATONE   : ROCK THROW at level 1, CONFUSION at level 1, ANCIENTPOWER at level 7, PSYBEAM at level 13, LUSTER PURGE at level 19, DIZZY PUNCH at level 25, MIST BALL at level 31, ROCK SLIDE at level 37, PSYCHIC at level 43, FLAMETHROWER at level 49
338 SOLROCK    : ROCK THROW at level 1, MUD SHOT at level 1, ANCIENTPOWER at level 7, SPARK at level 13, SLASH at level 19, ROCK SLIDE at level 25, EXTREMESPEED at level 31, HYPER VOICE at level 37, BLAST BURN at level 43, SANDSTORM at level 49
339 BARBOACH   : VICEGRIP at level 1, MUD SHOT at level 6, WATER PULSE at level 6, DIG at level 11, BUBBLEBEAM at level 16, BONEMERANG at level 21, EARTHQUAKE at level 26, METEOR MASH at level 26, MUD SPORT at level 31, AEROBLAST at level 36, CROSS CHOP at level 41
340 WHISCASH   : WEATHER BALL at level 1, MAGNITUDE at level 1, MUD SHOT at level 1, DIG at level 1, SILVER WIND at level 6, WATER PULSE at level 6, BUBBLEBEAM at level 11, ROCK SLIDE at level 16, BONEMERANG at level 21, WITHDRAW at level 26, SACRED FIRE at level 26, HYDRO PUMP at level 36, HYDRO CANNON at level 46, WATER SPOUT at level 56
341 CORPHISH   : VICEGRIP at level 1, WATER PULSE at level 7, HORN ATTACK at level 10, BUBBLEBEAM at level 13, SLASH at level 20, THRASH at level 23, CRABHAMMER at level 26, BONEMERANG at level 32, HYDRO PUMP at level 35, HYDRO CANNON at level 38, WATER SPOUT at level 44
342 CRAWDAUNT  : BITE at level 1, ANCIENTPOWER at level 1, WATER PULSE at level 1, BUBBLEBEAM at level 1, HORN ATTACK at level 7, LEAF BLADE at level 10, PETAL DANCE at level 13, JUMP KICK at level 20, CRUNCH at level 23, SKULL BASH at level 26, HYDRO PUMP at level 34, THUNDER at level 39, HYDRO CANNON at level 44, WATER SPOUT at level 52
343 BALTOY     : MUD SHOT at level 1, DIG at level 3, SPITE at level 5, PSYBEAM at level 7, LUSTER PURGE at level 11, SPIKES at level 15, MAGNITUDE at level 19, EXTRASENSORY at level 25, PSYCHIC at level 31, EARTHQUAKE at level 37, PSYCHO BOOST at level 45
344 CLAYDOL    : CONFUSION at level 1, POISON TAIL at level 1, MUD SHOT at level 1, DIG at level 1, PSYBEAM at level 3, VITAL THROW at level 5, MAGIC COAT at level 7, MIST BALL at level 11, FACADE at level 15, EXTRASENSORY at level 19, EARTHQUAKE at level 25, BONEMERANG at level 31, IRON TAIL at level 36, MEGA KICK at level 42, TELEPORT at level 55
345 LILEEP     : ROCK THROW at level 1, RAZOR LEAF at level 8, NEEDLE ARM at level 15, ANCIENTPOWER at level 22, SANDSTORM at level 29, PETAL DANCE at level 36, ROCK BLAST at level 43, ROCK SLIDE at level 50, VOLT TACKLE at level 50, FRENZY PLANT at level 50
346 CRADILY    : ROLLOUT at level 1, ROCK THROW at level 1, SANDSTORM at level 1, ROCK TOMB at level 1, NEEDLE ARM at level 8, ANCIENTPOWER at level 15, DIG at level 22, GIGA DRAIN at level 29, PETAL DANCE at level 36, LEAF BLADE at level 48, ROCK SLIDE at level 60, RAZOR WIND at level 60, THUNDERBOLT at level 60
347 ANORITH    : FURY CUTTER at level 1, ROCK THROW at level 7, ANCIENTPOWER at level 13, SILVER WIND at level 19, STEEL WING at level 25, ROCK SLIDE at level 31, SIGNAL BEAM at level 37, SHADOW BALL at level 43, HYPER VOICE at level 49, MEGAHORN at level 55
348 ARMALDO    : ROLLOUT at level 1, ROCK THROW at level 1, ANCIENTPOWER at level 1, REVENGE at level 1, HORN ATTACK at level 7, PETAL DANCE at level 13, ROCK SLIDE at level 19, SIGNAL BEAM at level 25, SPIDER WEB at level 31, MEGAHORN at level 37, MEGA KICK at level 46, SOLARBEAM at level 55, OVERHEAT at level 64
349 FEEBAS     : PSYBEAM at level 1, CRUSH CLAW at level 15, WATER SPOUT at level 30
350 MILOTIC    : WHIRLPOOL at level 1, WATER PULSE at level 5, BUBBLEBEAM at level 10, HORN ATTACK at level 15, SECRET POWER at level 20, FACADE at level 25, HYDRO PUMP at level 30, BLIZZARD at level 35, MEGAHORN at level 40, WATER SPOUT at level 45, HYDRO CANNON at level 50
351 CASTFORM   : UPROAR at level 1, WEATHER BALL at level 10, REVENGE at level 10, STOMP at level 10, DIZZY PUNCH at level 20, EXTREMESPEED at level 20, DOUBLE-EDGE at level 20, SKY ATTACK at level 30
352 KECLEON    : UPROAR at level 1, ROCK THROW at level 1, BUBBLEBEAM at level 1, HORN ATTACK at level 1, SLASH at level 1, HEADBUTT at level 4, SECRET POWER at level 7, HYPER VOICE at level 12, EGG BOMB at level 17, SPIT UP at level 24, DOUBLE-EDGE at level 31, MEGA KICK at level 40, DISABLE at level 49
353 SHUPPET    : ICICLE SPEAR at level 1, WING ATTACK at level 8, GRUDGE at level 13, SLASH at level 20, ICE PUNCH at level 25, SHADOW BALL at level 32, HYPER VOICE at level 37, BONEMERANG at level 44, VOLT TACKLE at level 49, FRENZY PLANT at level 56
354 BANETTE    : RAZOR LEAF at level 1, SMELLINGSALT at level 1, PSYBEAM at level 1, SLUDGE at level 1, SPARK at level 8, HEADBUTT at level 13, CRUSH CLAW at level 20, SHADOW BALL at level 25, RAZOR WIND at level 32, FLAMETHROWER at level 39, HEAT WAVE at level 48, SACRED FIRE at level 55, ERUPTION at level 64
355 DUSKULL    : ICY WIND at level 1, REVENGE at level 1, SMELLINGSALT at level 5, BITE at level 12, NIGHT SHADE at level 16, AURORA BEAM at level 23, SHADOW BALL at level 27, BODY SLAM at level 34, BONEMERANG at level 38, EGG BOMB at level 45, HYDRO CANNON at level 49
356 DUSCLOPS   : KARATE CHOP at level 1, FLAME WHEEL at level 1, SLUDGE at level 1, FACADE at level 1, LEAF BLADE at level 5, CALM MIND at level 12, GRUDGE at level 16, CRUSH CLAW at level 23, EXTREMESPEED at level 27, SHADOW BALL at level 34, HI JUMP KICK at level 37, THRASH at level 41, ERUPTION at level 51, SELFDESTRUCT at level 58
357 TROPIUS    : AIR CUTTER at level 1, GIGA DRAIN at level 1, WING ATTACK at level 7, LEAF BLADE at level 11, STUN SPORE at level 17, PETAL DANCE at level 21, CONFUSE RAY at level 27, DRILL PECK at level 31, PSYCHIC at level 37, AEROBLAST at level 41, SKY ATTACK at level 47
358 CHIMECHO   : SMELLINGSALT at level 1, SLUDGE at level 6, STOMP at level 9, PSYBEAM at level 14, MIST BALL at level 17, SHADOW BALL at level 22, AGILITY at level 25, EXTRASENSORY at level 30, SKILL SWAP at level 33, PSYCHIC at level 38, SPIT UP at level 41, PSYCHO BOOST at level 46
359 ABSOL      : UPROAR at level 1, VICEGRIP at level 5, BITE at level 9, BUBBLEBEAM at level 13, BRICK BREAK at level 17, FIRE PUNCH at level 21, ICE PUNCH at level 26, RAZOR WIND at level 31, CRUNCH at level 36, SKULL BASH at level 41, DOUBLE-EDGE at level 46
360 WYNAUT     : IMPRISON at level 1, CONFUSION at level 1, PSYBEAM at level 1, MIST BALL at level 15, LUSTER PURGE at level 15, PSYCHIC at level 15, DYNAMICPUNCH at level 15
361 SNORUNT    : METAL CLAW at level 1, ICY WIND at level 1, AURORA BEAM at level 7, DIZZY PUNCH at level 10, ICE PUNCH at level 16, DRAGON CLAW at level 19, TRI ATTACK at level 25, ICE BEAM at level 28, DOUBLE-EDGE at level 34, BLIZZARD at level 37, OVERHEAT at level 43
362 GLALIE     : HAIL at level 1, ICICLE SPEAR at level 1, POWDER SNOW at level 1, ICY WIND at level 1, AURORA BEAM at level 7, METRONOME at level 10, FACADE at level 16, ICE PUNCH at level 19, RAZOR WIND at level 25, ICE BEAM at level 28, CROSS CHOP at level 34, BLIZZARD at level 42, SKY ATTACK at level 53, BLAST BURN at level 61
363 SPHEAL     : WEATHER BALL at level 1, ICY WIND at level 1, WATER PULSE at level 1, AURORA BEAM at level 7, BUBBLEBEAM at level 13, ICE PUNCH at level 19, ICE BEAM at level 25, BLIZZARD at level 31, HYDRO PUMP at level 37, SKY ATTACK at level 37, HYDRO CANNON at level 43, WATER SPOUT at level 49
364 SEALEO     : POWDER SNOW at level 1, ICY WIND at level 1, SHEER COLD at level 1, WATER PULSE at level 1, BUBBLEBEAM at level 7, AURORA BEAM at level 13, FACADE at level 19, FORESIGHT at level 25, ICE PUNCH at level 31, RAZOR WIND at level 39, ICE BEAM at level 39, BLIZZARD at level 47, WATER SPOUT at level 55
365 WALREIN    : ICY WIND at level 1, WATER PULSE at level 1, AURORA BEAM at level 1, BUBBLEBEAM at level 1, ICE PUNCH at level 7, CRUSH CLAW at level 13, SLUDGE BOMB at level 19, ICE BEAM at level 25, DOUBLE-EDGE at level 31, MEGA KICK at level 39, HYDRO PUMP at level 39, BLIZZARD at level 50, WATER SPOUT at level 61
366 CLAMPERL   : WATER PULSE at level 1, BUBBLEBEAM at level 1, TRI ATTACK at level 1, HYDRO PUMP at level 1
367 HUNTAIL    : WATER PULSE at level 1, SWORDS DANCE at level 8, BUBBLEBEAM at level 15, SLASH at level 22, HEADBUTT at level 29, HYDRO PUMP at level 36, HYDRO CANNON at level 43, WATER SPOUT at level 50
368 GOREBYSS   : WATER GUN at level 1, GIGA DRAIN at level 8, WATER PULSE at level 15, BUBBLEBEAM at level 22, SACRED FIRE at level 29, HYDRO PUMP at level 36, SKY ATTACK at level 43, HYDRO CANNON at level 50
369 RELICANTH  : WHIRLPOOL at level 1, WATER PULSE at level 1, ANCIENTPOWER at level 8, BUBBLEBEAM at level 15, VITAL THROW at level 22, ROCK SLIDE at level 29, RAZOR WIND at level 36, HYDRO PUMP at level 43, WATER SPOUT at level 50, WATER SPORT at level 57, HYDRO CANNON at level 64
370 LUVDISC    : WHIRLPOOL at level 1, WATER PULSE at level 4, BUBBLEBEAM at level 12, MIST BALL at level 16, HYDRO PUMP at level 24, DOUBLE-EDGE at level 28, SLEEP TALK at level 36, WATER SPOUT at level 40, HYDRO CANNON at level 48
371 BAGON      : DRAGONBREATH at level 1, WATER PULSE at level 5, NEEDLE ARM at level 9, AURORA BEAM at level 17, HEADBUTT at level 21, SLASH at level 25, DRAGON CLAW at level 33, OUTRAGE at level 37, SPIT UP at level 41, SOLARBEAM at level 49, HYDRO CANNON at level 53
372 SHELGON    : TWISTER at level 1, WEATHER BALL at level 1, RAZOR LEAF at level 1, DRAGONBREATH at level 1, DRAGON DANCE at level 5, DOUBLE KICK at level 9, BATON PASS at level 17, LEAF BLADE at level 21, FIRE PUNCH at level 25, DRAGON CLAW at level 30, THRASH at level 38, OUTRAGE at level 47, AEROBLAST at level 56, SKULL BASH at level 69, SKY ATTACK at level 78
373 SALAMENCE  : TWISTER at level 1, AIR CUTTER at level 1, DIG at level 1, DRAGONBREATH at level 1, FEATHERDANCE at level 5, WING ATTACK at level 9, LUSTER PURGE at level 17, SECRET POWER at level 21, MIST BALL at level 25, DRILL PECK at level 30, HYPER FANG at level 38, DRAGON CLAW at level 47, OUTRAGE at level 50, AEROBLAST at level 61, THUNDER WAVE at level 79, SKY ATTACK at level 93
374 BELDUM     : IRON TAIL at level 1
375 METANG     : METAL CLAW at level 1, FLAME WHEEL at level 20, SPARK at level 20, STEEL WING at level 26, BODY SLAM at level 32, MAGIC COAT at level 38, PSYCHIC at level 44, METEOR MASH at level 50, IRON TAIL at level 56, PSYCHO BOOST at level 62
376 METAGROSS  : BARRIER at level 1, METAL CLAW at level 1, DRAGONBREATH at level 1, SPARK at level 1, STEEL WING at level 20, BRICK BREAK at level 20, ROCK SLIDE at level 26, IRON TAIL at level 32, METEOR MASH at level 38, BONEMERANG at level 44, MEGAHORN at level 55, PSYCHO BOOST at level 66, HYDRO CANNON at level 77
377 REGIROCK   : ROLLOUT at level 1, ROCK THROW at level 9, UPROAR at level 17, ICY WIND at level 25, ANCIENTPOWER at level 33, AURORA BEAM at level 41, ROCK SLIDE at level 49, EXTREMESPEED at level 57, SPIT UP at level 65
378 REGICE     : ICICLE SPEAR at level 1, ICY WIND at level 9, AURORA BEAM at level 17, SLUDGE at level 25, PETAL DANCE at level 33, ICE PUNCH at level 41, ICE BEAM at level 49, MEGAHORN at level 57, BLIZZARD at level 65
379 REGISTEEL  : METAL CLAW at level 1, STEEL WING at level 9, SLASH at level 17, EXTREMESPEED at level 25, BODY SLAM at level 33, IRON TAIL at level 41, METEOR MASH at level 41, DOOM DESIRE at level 49, HYDRO PUMP at level 57, SKY ATTACK at level 65
380 LATIAS     : TWISTER at level 1, CONFUSION at level 5, ICY WIND at level 10, DRAGONBREATH at level 15, SECRET POWER at level 20, DRAGON CLAW at level 25, PSYCHIC at level 30, DRAGON DANCE at level 35, OUTRAGE at level 40, PSYCHO BOOST at level 45, REFLECT at level 50
381 LATIOS     : DRAGONBREATH at level 1, MIRROR COAT at level 5, SMELLINGSALT at level 10, PSYBEAM at level 15, BUBBLEBEAM at level 20, LUSTER PURGE at level 25, DRAGON CLAW at level 30, FOLLOW ME at level 35, OUTRAGE at level 40, MEGA KICK at level 45, PSYCHO BOOST at level 50
382 KYOGRE     : BUBBLE at level 1, WATER PULSE at level 5, BUBBLEBEAM at level 15, SLUDGE at level 20, EXTREMESPEED at level 30, MUDDY WATER at level 35, SPIT UP at level 45, HYDRO PUMP at level 50, AMNESIA at level 60, HYDRO CANNON at level 65, WATER SPOUT at level 75
383 GROUDON    : MUD SHOT at level 1, DIG at level 5, SLASH at level 15, CRUSH CLAW at level 20, EXTREMESPEED at level 30, MUD SPORT at level 35, EARTHQUAKE at level 45, BONEMERANG at level 50, HEAT WAVE at level 60, FISSURE at level 65, SKULL BASH at level 75
384 RAYQUAZA   : WING ATTACK at level 1, DRAGONBREATH at level 5, AURORA BEAM at level 15, FACADE at level 20, DIZZY PUNCH at level 30, SIGNAL BEAM at level 35, CRUSH CLAW at level 45, DRAGON CLAW at level 50, OUTRAGE at level 60, SKY ATTACK at level 65, FEATHERDANCE at level 75
385 JIRACHI    : CONFUSION at level 1, METAL CLAW at level 1, VICEGRIP at level 5, PSYBEAM at level 10, STEEL WING at level 15, MIST BALL at level 20, METEOR MASH at level 25, DREAM EATER at level 30, IRON TAIL at level 35, HEAT WAVE at level 40, METAL SOUND at level 45, PSYCHO BOOST at level 50
386 DEOXYS     : CONFUSION at level 1, HORN ATTACK at level 1, BATON PASS at level 5, PSYBEAM at level 10, MIST BALL at level 15, KINESIS at level 20, LUSTER PURGE at level 25, EXTRASENSORY at level 30, PSYCHIC at level 35, SKULL BASH at level 40, PSYCHO BOOST at level 45, TRICK at level 50

--Trainers Pokemon--
#1 (HIKER SAWYER)@310058 - DODUO Lv21
#2 (TEAM AQUA GRUNT)@310080 - PICHU Lv32
#3 (TEAM AQUA GRUNT)@3100A8 - DRATINI Lv31, DRATINI Lv31
#4 (TEAM AQUA GRUNT)@3100D0 - MEDITITE Lv32
#5 (TEAM AQUA GRUNT)@3100F8 - DELIBIRD Lv32
#6 (TEAM AQUA GRUNT)@310120 - BELDUM Lv36
#7 (TEAM AQUA GRUNT)@310148 - GEODUDE Lv36
#8 (TEAM AQUA GRUNT)@310170 - SPINARAK Lv36
#9 ([PK][MN] BREEDER GABRIELLE)@310198 - NINCADA Lv26, SILCOON Lv26, SPINARAK Lv26, METAPOD Lv26, CASCOON Lv26, SHEDINJA Lv26
#10 (TEAM AQUA GRUNT)@3101C0 - FEEBAS Lv9
#11 (COOLTRAINER MARCEL)@3101E8 - VIGOROTH Lv29, KANGASKHAN Lv29
#12 (BIRD KEEPER ALBERTO)@310210 - ARIADOS Lv30, ARMALDO Lv30
#13 (COLLECTOR ED)@310238 - HUNTAIL Lv30, GOREBYSS Lv30
#14 (TEAM AQUA GRUNT)@310260 - SPHEAL Lv36
#15 (SWIMMER♂ DECLAN)@310288 - SNORLAX Lv34
#16 (TEAM AQUA GRUNT)@3102B0 - SENTRET Lv11
#17 (TEAM AQUA GRUNT)@3102D8 - SLUGMA Lv27, SLUGMA Lv27
#18 (TEAM AQUA GRUNT)@310300 - BELDUM Lv27, BELDUM Lv27
#19 (TEAM AQUA GRUNT)@310328 - SHEDINJA Lv26, SHEDINJA Lv26, SHEDINJA Lv26
#20 (TEAM AQUA GRUNT)@310350 - BARBOACH Lv15
#21 (TEAM AQUA GRUNT)@310378 - ZUBAT Lv14, SWABLU Lv14
#22 (TEAM MAGMA GRUNT)@3103A0 - EXEGGCUTE Lv32
#23 (TEAM AQUA GRUNT)@3103C8 - LOTAD Lv32
#24 (TEAM AQUA GRUNT)@3103F0 - MEDITITE Lv32
#25 (TEAM AQUA GRUNT)@310418 - LOTAD Lv30, MUDKIP Lv30
#26 (TEAM AQUA GRUNT)@310440 - DITTO Lv28
#27 (TEAM AQUA GRUNT)@310468 - SLOWPOKE Lv32
#28 (TEAM AQUA GRUNT)@310490 - PIDGEY Lv32
#29 (EXPERT FREDRICK)@3104B8 - CASCOON Lv30, ILLUMISE Lv30
#30 (AQUA ADMIN MATT)@3104E0 - QUILAVA Lv34, MAGMAR Lv34
#31 (BLACK BELT ZANDER)@310508 - CACTURNE Lv31
#32 (AQUA ADMIN SHELLY)@310530 - ARON Lv28, MAGCARGO Lv28
#33 (AQUA ADMIN SHELLY)@310558 - CRADILY Lv37, GRAVELER Lv37
#34 (AQUA LEADER ARCHIE)@310580 - IVYSAUR Lv41, VENUSAUR Lv41, VENOMOTH Lv43
#35 (HEX MANIAC LEAH)@3105A8 - PINECO Lv31
#36 (AROMA LADY DAISY)@3105D0 - BELLSPROUT Lv14, TANGELA Lv14
#37 (AROMA LADY ROSE)@3105F8 - MARSHTOMP Lv14, LARVITAR Lv14, QUAGSIRE Lv14
#38 (COOLTRAINER FELIX)@310620 - LAIRON Lv43, AGGRON Lv43
#39 (AROMA LADY VIOLET)@310648 - IVYSAUR Lv26, PARASECT Lv26
#40 (AROMA LADY ROSE)@310670 - SWABLU Lv26, KECLEON Lv26
#41 (AROMA LADY ROSE)@310698 - PIKACHU Lv28, MINUN Lv28, MINUN Lv28
#42 (AROMA LADY ROSE)@3106C0 - CHIKORITA Lv31, BAYLEEF Lv31, SUNFLORA Lv31
#43 (AROMA LADY ROSE)@3106E8 - TROPIUS Lv34, WEEPINBELL Lv34, SUNFLORA Lv34
#44 (RUIN MANIAC DUSTY)@310710 - MURKROW Lv23
#45 (RUIN MANIAC CHIP)@310738 - ARON Lv27, LARVITAR Lv27, CRADILY Lv27
#46 (RUIN MANIAC FOSTER)@310760 - MACHOP Lv25, BRELOOM Lv25
#47 (RUIN MANIAC DUSTY)@310788 - QUAGSIRE Lv27
#48 (RUIN MANIAC DUSTY)@3107B0 - PELIPPER Lv30
#49 (RUIN MANIAC DUSTY)@3107D8 - MAGNETON Lv33
#50 (RUIN MANIAC DUSTY)@310800 - PELIPPER Lv36
#51 (INTERVIEWER GABBY & TY)@310828 - LARVITAR Lv17, GEODUDE Lv17
#52 (INTERVIEWER GABBY & TY)@310850 - CARVANHA Lv27, SABLEYE Lv27
#53 (INTERVIEWER GABBY & TY)@310878 - GENGAR Lv30, TENTACOOL Lv30
#54 (INTERVIEWER GABBY & TY)@3108A0 - XATU Lv33, PIDGEOTTO Lv33
#55 (INTERVIEWER GABBY & TY)@3108C8 - CHIMECHO Lv36, DROWZEE Lv36
#56 (INTERVIEWER GABBY & TY)@3108F0 - CLAYDOL Lv39, STEELIX Lv39
#57 (TUBER LOLA)@310918 - FEEBAS Lv12, FEEBAS Lv12
#58 (TUBER AUSTINA)@310940 - NINCADA Lv26
#59 (TUBER GWEN)@310968 - WINGULL Lv26
#60 (TUBER LOLA)@310990 - MARILL Lv26, WINGULL Lv26
#61 (TUBER LOLA)@3109B8 - MAKUHITA Lv29, MAKUHITA Lv29
#62 (TUBER LOLA)@3109E0 - SPEAROW Lv32, ZUBAT Lv32
#63 (TUBER LOLA)@310A08 - PLUSLE Lv35, MAGNETON Lv35
#64 (TUBER RICKY)@310A30 - METAPOD Lv13
#65 (TUBER SIMON)@310A58 - PICHU Lv12, MAREEP Lv12
#66 (TUBER CHARLIE)@310A80 - SPINARAK Lv26
#67 (TUBER RICKY)@310AA8 - CHANSEY Lv27
#68 (TUBER RICKY)@310AD0 - MAWILE Lv30
#69 (TUBER RICKY)@310AF8 - DELCATTY Lv33
#70 (TUBER RICKY)@310B20 - FEAROW Lv36
#71 (COOLTRAINER RANDALL)@310B48 - PUPITAR Lv26
#72 (COOLTRAINER PARKER)@310B70 - GRAVELER Lv26
#73 (COOLTRAINER GEORGE)@310B98 - SANDSHREW Lv26
#74 (COOLTRAINER BERKE)@310BC0 - CAMERUPT Lv26
#75 (COOLTRAINER BRAXTON)@310BE8 - GLOOM Lv28, VENONAT Lv28, GLOOM Lv28, VENOMOTH Lv28, GENGAR Lv28
#76 (COOLTRAINER VINCENT)@310C10 - CLAMPERL Lv44, MARSHTOMP Lv44, SHARPEDO Lv44
#77 (COOLTRAINER LEROY)@310C38 - COMBUSKEN Lv46, HARIYAMA Lv46
#78 (COOLTRAINER WILTON)@310C60 - CHIKORITA Lv17, SUNFLORA Lv17, SEEDOT Lv17
#79 (COOLTRAINER EDGAR)@310C88 - GOLDUCK Lv43, QUAGSIRE Lv43
#80 (COOLTRAINER ALBERT)@310CB0 - SANDSLASH Lv43, STEELIX Lv43
#81 (COOLTRAINER SAMUEL)@310CD8 - MISDREAVUS Lv42, MISDREAVUS Lv42, HAUNTER Lv42
#82 (COOLTRAINER VITO)@310D00 - GOLBAT Lv42, ARIADOS Lv42, NIDOQUEEN Lv42, GENGAR Lv42
#83 (COOLTRAINER OWEN)@310D28 - VENOMOTH Lv42, BEEDRILL Lv42, HERACROSS Lv42
#84 (COOLTRAINER WILTON)@310D50 - WINGULL Lv26, SWELLOW Lv26, ZUBAT Lv26
#85 (COOLTRAINER WILTON)@310D78 - PELIPPER Lv29, LEDIAN Lv29, HOPPIP Lv29
#86 (COOLTRAINER WILTON)@310DA0 - DEWGONG Lv32, PILOSWINE Lv32, SWINUB Lv32
#87 (COOLTRAINER WILTON)@310DC8 - SEAKING Lv35, AZUMARILL Lv35, POLITOED Lv35
#88 (COOLTRAINER WARREN)@310DF0 - LICKITUNG Lv33, URSARING Lv33
#89 (COOLTRAINER MARY)@310E18 - MARSHTOMP Lv26
#90 (COOLTRAINER ALEXIA)@310E40 - QUAGSIRE Lv26
#91 (COOLTRAINER JODY)@310E68 - SANDSLASH Lv26
#92 (COOLTRAINER WENDY)@310E90 - DRAGONAIR Lv29, VIBRAVA Lv29, DRAGONAIR Lv29
#93 (COOLTRAINER KEIRA)@310EB8 - PUPITAR Lv45, GOLEM Lv45
#94 (COOLTRAINER BROOKE)@310EE0 - SURSKIT Lv17, KRABBY Lv17, QWILFISH Lv17
#95 (COOLTRAINER JENNIFER)@310F08 - IVYSAUR Lv30
#96 (COOLTRAINER HOPE)@310F30 - MEDICHAM Lv45
#97 (COOLTRAINER SHANNON)@310F58 - SLOWKING Lv45
#98 (COOLTRAINER MICHELLE)@310F80 - TROPIUS Lv42, SWELLOW Lv42, GOLBAT Lv42
#99 (COOLTRAINER CAROLINE)@310FA8 - MANECTRIC Lv43, ELEKID Lv43
#100 (COOLTRAINER JULIE)@310FD0 - QWILFISH Lv42, GENGAR Lv42, GOLBAT Lv42
#101 (COOLTRAINER BROOKE)@310FF8 - SKITTY Lv26, DODUO Lv26, CASTFORM Lv26
#102 (COOLTRAINER BROOKE)@311020 - PLUSLE Lv29, PIKACHU Lv29, MINUN Lv29
#103 (COOLTRAINER BROOKE)@311048 - VIGOROTH Lv32, EEVEE Lv32, WIGGLYTUFF Lv32
#104 (COOLTRAINER BROOKE)@311070 - ARIADOS Lv34, VENOMOTH Lv34, PARASECT Lv34
#105 (HEX MANIAC PATRICIA)@311098 - KINGLER Lv41, WAILMER Lv41
#106 (HEX MANIAC KINDRA)@3110C0 - DODUO Lv30, SNUBBULL Lv30
#107 (HEX MANIAC TAMMY)@3110E8 - GEODUDE Lv29, ARON Lv29
#108 (HEX MANIAC VALERIE)@311110 - LOUDRED Lv32
#109 (HEX MANIAC TASHA)@311138 - SNORUNT Lv32
#110 (HEX MANIAC VALERIE)@311160 - GROWLITHE Lv31, NUMEL Lv31
#111 (HEX MANIAC VALERIE)@311188 - MAGNEMITE Lv35, METANG Lv35
#112 (HEX MANIAC VALERIE)@3111B0 - ELEKID Lv40, MINUN Lv40
#113 (HEX MANIAC VALERIE)@3111D8 - TAILLOW Lv42, FARFETCH’D Lv42, PIDGEOT Lv42
#114 (LADY CINDY)@311200 - HOPPIP Lv7
