--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
#95 (COOLTRAINER JENNIFER)@310F08 - COMBUSKEN Lv30
#96 (COOLTRAINER HOPE)@310F30 - METANG Lv45
#97 (COOLTRAINER SHANNON)@310F58 - BLASTOISE Lv45
#98 (COOLTRAINER MICHELLE)@310F80 - SNEASEL Lv42, SABLEYE Lv42, CRAWDAUNT Lv42
#99 (COOLTRAINER CAROLINE)@310FA8 - NINETALES Lv43, PONYTA Lv43
#100 (COOLTRAINER JULIE)@310FD0 - GOLEM Lv42, SHUCKLE Lv42, SOLROCK Lv42
#101 (COOLTRAINER BROOKE)@310FF8 - HORSEA Lv26, SPHEAL Lv26, SEADRA Lv26
#102 (COOLTRAINER BROOKE)@311020 - DUGTRIO Lv29, LARVITAR Lv29, MARSHTOMP Lv29
#103 (COOLTRAINER BROOKE)@311048 - ROSELIA Lv32, BELLSPROUT Lv32, BEEDRILL Lv32
#104 (COOLTRAINER BROOKE)@311070 - DUGTRIO Lv34, QUAGSIRE Lv34, MARSHTOMP Lv34
#105 (HEX MANIAC PATRICIA)@311098 - FORRETRESS Lv41, LAIRON Lv41
#106 (HEX MANIAC KINDRA)@3110C0 - SURSKIT Lv30, NINCADA Lv30
#107 (HEX MANIAC TAMMY)@3110E8 - SHEDINJA Lv29, DUSKULL Lv29
#108 (HEX MANIAC VALERIE)@311110 - AZUMARILL Lv32
#109 (HEX MANIAC TASHA)@311138 - BAGON Lv32
#110 (HEX MANIAC VALERIE)@311160 - FARFETCH’D Lv31, DODUO Lv31
#111 (HEX MANIAC VALERIE)@311188 - GASTLY Lv35, HAUNTER Lv35
#112 (HEX MANIAC VALERIE)@3111B0 - SHELLDER Lv40, CROCONAW Lv40
#113 (HEX MANIAC VALERIE)@3111D8 - ARON Lv42, NOSEPASS Lv42, SHUCKLE Lv42
#114 (LADY CINDY)@311200 - POOCHYENA Lv7
#115 (LADY DAPHNE)@311228 - PHANPY Lv39, VIBRAVA Lv39
#116 (TEAM MAGMA GRUNT)@311250 - MARSHTOMP Lv26, WAILMER Lv28, CARVANHA Lv30
#117 (LADY CINDY)@311278 - PICHU Lv11
#118 (LADY BRIANNA)@3112A0 - GOLEM Lv40
#119 (LADY NAOMI)@3112C8 - ARBOK Lv45
#120 (LADY CINDY)@3112F0 - MAWILE Lv27
#121 (LADY CINDY)@311318 - LINOONE Lv30
#122 (LADY CINDY)@311340 - SNEASEL Lv33
#123 (LADY CINDY)@311368 - AZUMARILL Lv36
#124 (BEAUTY MELISSA)@311390 - WHISMUR Lv21
#125 (BEAUTY SHEILA)@3113B8 - MEOWTH Lv21
#126 (BEAUTY SHIRLEY)@3113E0 - CHARMANDER Lv21
#127 (BEAUTY JESSICA)@311408 - VICTREEBEL Lv29, LUDICOLO Lv29
#128 (BEAUTY CONNIE)@311430 - NUMEL Lv40
#129 (BEAUTY BRIDGET)@311458 - ONIX Lv40
#130 (BEAUTY OLIVIA)@311480 - CUBONE Lv35, NUMEL Lv37, RHYHORN Lv39
#131 (BEAUTY TIFFANY)@3114A8 - GEODUDE Lv39, DONPHAN Lv39
#132 (BEAUTY JESSICA)@3114D0 - DUSCLOPS Lv35, BANETTE Lv35
#133 (BEAUTY JESSICA)@3114F8 - BRELOOM Lv38, HITMONLEE Lv38
#134 (BEAUTY JESSICA)@311520 - PARASECT Lv41, HERACROSS Lv41
#135 (BEAUTY JESSICA)@311548 - GOLBAT Lv44, VILEPLUME Lv44
#136 (RICH BOY WINSTON)@311570 - NINCADA Lv7
#137 (EXPERT MOLLIE)@311598 - GOLBAT Lv33, LEDYBA Lv33
#138 (RICH BOY GARRET)@3115C0 - CASTFORM Lv45
#139 (RICH BOY WINSTON)@3115E8 - MAGCARGO Lv27
#140 (RICH BOY WINSTON)@311610 - GLOOM Lv30
#141 (RICH BOY WINSTON)@311638 - CROCONAW Lv33
#142 (RICH BOY WINSTON)@311660 - CORSOLA Lv36
#143 (POKéMANIAC STEVE)@311688 - PINECO Lv19
#144 (BEAUTY THALIA)@3116B0 - DUSTOX Lv25, SURSKIT Lv25
#145 (POKéMANIAC MARK)@3116D8 - LOUDRED Lv31
#146 (TEAM MAGMA GRUNT)@311700 - HOUNDOUR Lv20
#147 (POKéMANIAC STEVE)@311728 - ROSELIA Lv27
#148 (POKéMANIAC STEVE)@311750 - TROPIUS Lv29, LOMBRE Lv29
#149 (POKéMANIAC STEVE)@311778 - TOGETIC Lv32, SKIPLOOM Lv32
#150 (POKéMANIAC STEVE)@3117A0 - GLALIE Lv35, CLOYSTER Lv35
#151 (SWIMMER♂ LUIS)@3117C8 - NUZLEAF Lv26
#152 (SWIMMER♂ DOMINIK)@3117F0 - EXEGGCUTE Lv26
#153 (SWIMMER♂ DOUGLAS)@311818 - CUBONE Lv24, RHYHORN Lv24
#154 (SWIMMER♂ DARRIN)@311840 - LOUDRED Lv24, DITTO Lv24, SPINDA Lv24
#155 (SWIMMER♂ TONY)@311868 - GEODUDE Lv26
#156 (SWIMMER♂ JEROME)@311890 - ARMALDO Lv26
#157 (SWIMMER♂ MATTHEW)@3118B8 - CACNEA Lv26
#158 (SWIMMER♂ DAVID)@3118E0 - MACHOP Lv25, MANKEY Lv25
#159 (SWIMMER♂ SPENCER)@311908 - SWABLU Lv33, SPEAROW Lv33
#160 (SWIMMER♂ ROLAND)@311930 - MEOWTH Lv34
#161 (SWIMMER♂ NOLEN)@311958 - PIDGEOT Lv34
#162 (SWIMMER♂ STAN)@311980 - SHEDINJA Lv34
#163 (SWIMMER♂ BARRY)@3119A8 - AERODACTYL Lv34
#164 (SWIMMER♂ DEAN)@3119D0 - SWABLU Lv31, PIDGEY Lv31, DODUO Lv31
#165 (SWIMMER♂ RODNEY)@3119F8 - POLIWRATH Lv34
#166 (SWIMMER♂ RICHARD)@311A20 - QUILAVA Lv34
#167 (SWIMMER♂ HERMAN)@311A48 - SKITTY Lv33, MILTANK Lv33
#168 (SWIMMER♂ SANTIAGO)@311A70 - CROBAT Lv33, IVYSAUR Lv33
#169 (SWIMMER♂ GILBERT)@311A98 - WHISCASH Lv34
#170 (SWIMMER♂ FRANKLIN)@311AC0 - MISDREAVUS Lv34
#171 (SWIMMER♂ KEVIN)@311AE8 - HOUNDOUR Lv34
#172 (SWIMMER♂ JACK)@311B10 - GARDEVOIR Lv34
#173 (SWIMMER♂ DUDLEY)@311B38 - VOLTORB Lv33, ELECTRIKE Lv33, RAICHU Lv33
#174 (SWIMMER♂ CHAD)@311B60 - KOFFING Lv33, ROSELIA Lv33
#175 (SWIMMER♂ TONY)@311B88 - TANGELA Lv30
#176 (SWIMMER♂ TONY)@311BB0 - AMPHAROS Lv33
#177 (SWIMMER♂ TONY)@311BD8 - RHYHORN Lv34, RHYDON Lv36
#178 (SWIMMER♂ TONY)@311C00 - TAUROS Lv37, WIGGLYTUFF Lv39
#179 (BLACK BELT TAKAO)@311C28 - SHROOMISH Lv13
#180 (BLACK BELT HITOSHI)@311C50 - VENONAT Lv32, YANMA Lv32
#181 (BLACK BELT KIYO)@311C78 - TENTACRUEL Lv34
#182 (BLACK BELT KOICHI)@311CA0 - BELLSPROUT Lv24, GLOOM Lv28
#183 (BLACK BELT NOB)@311CC8 - MEOWTH Lv19
#184 (BLACK BELT NOB)@311CF0 - SOLROCK Lv27
#185 (BLACK BELT NOB)@311D18 - LARVITAR Lv29, GRAVELER Lv29
#186 (BLACK BELT NOB)@311D40 - TREECKO Lv31, ROSELIA Lv31, ROSELIA Lv31
#187 (BLACK BELT NOB)@311D68 - SNUBBULL Lv33, DUNSPARCE Lv33, VIGOROTH Lv33, STANTLER Lv33
#188 (BLACK BELT YUJI)@311D90 - LARVITAR Lv26, MAGCARGO Lv26
#189 (BLACK BELT DAISUKE)@311DB8 - BELDUM Lv19
#190 (BLACK BELT ATSUSHI)@311DE0 - ALTARIA Lv32
#191 (GUITARIST KIRK)@311E08 - ARON Lv17, MAGNEMITE Lv17
#192 (TEAM AQUA GRUNT)@311E30 - GEODUDE Lv31, LARVITAR Lv31
#193 (TEAM AQUA GRUNT)@311E58 - BALTOY Lv32
#194 (GUITARIST SHAWN)@311E80 - MAGNEMITE Lv17, BELDUM Lv17
#195 (GUITARIST FERNANDO)@311EA8 - GASTLY Lv30, TENTACOOL Lv30
#196 (GUITARIST DALTON)@311ED0 - CHINCHOU Lv15, PICHU Lv15
#197 (GUITARIST DALTON)@311EF8 - SWABLU Lv25, SPEAROW Lv25, FARFETCH’D Lv25
#198 (GUITARIST DALTON)@311F20 - SLOWPOKE Lv28, STARYU Lv28, STARYU Lv28
#199 (GUITARIST DALTON)@311F48 - XATU Lv31, UNOWN Lv31, CHIMECHO Lv31
#200 (GUITARIST DALTON)@311F70 - GENGAR Lv34, VENOMOTH Lv34, WEEZING Lv34
#201 (KINDLER COLE)@311F98 - ARON Lv23
#202 (KINDLER JEFF)@311FC0 - LARVITAR Lv22, GEODUDE Lv22
#203 (KINDLER AXLE)@311FE8 - LARVITAR Lv23
#204 (KINDLER JACE)@312010 - GEODUDE Lv23
#205 (KINDLER KEEGAN)@312038 - LARVITAR Lv23
#206 (KINDLER BERNIE)@312060 - RATTATA Lv18, DITTO Lv18
#207 (KINDLER BERNIE)@312088 - JIGGLYPUFF Lv26, RATTATA Lv26
#208 (KINDLER BERNIE)@3120B0 - MARILL Lv29, AZUMARILL Lv29
#209 (KINDLER BERNIE)@3120D8 - SURSKIT Lv32, WARTORTLE Lv32
#210 (KINDLER BERNIE)@312100 - AZUMARILL Lv35, MARSHTOMP Lv35
#211 (CAMPER DREW)@312128 - SPOINK Lv23
#212 (CAMPER BEAU)@312150 - CARVANHA Lv21, CORPHISH Lv21, SLOWPOKE Lv21
#213 (CAMPER LARRY)@312178 - MACHOP Lv18
#214 (CAMPER SHANE)@3121A0 - DODUO Lv18, FARFETCH’D Lv18
#215 (CAMPER JUSTIN)@3121C8 - MAGCARGO Lv24
#216 (CAMPER ETHAN)@3121F0 - WOOPER Lv20, SURSKIT Lv20
#217 (PICNICKER AUTUMN)@312218 - CARVANHA Lv21
#218 (CAMPER TRAVIS)@312240 - PARAS Lv18
#219 (CAMPER ETHAN)@312268 - CLEFFA Lv26, SMEARGLE Lv26
#220 (CAMPER ETHAN)@312290 - RATICATE Lv29, PORYGON Lv29
#221 (CAMPER ETHAN)@3122B8 - TAILLOW Lv31, CASTFORM Lv31, DUNSPARCE Lv31
#222 (CAMPER ETHAN)@3122E0 - RATICATE Lv34, GRANBULL Lv34, DUNSPARCE Lv34
#223 (BUG MANIAC BRENT)@312308 - TRAPINCH Lv26
#224 (BUG MANIAC DONALD)@312330 - MAGIKARP Lv24, FEEBAS Lv24, AZUMARILL Lv24
#225 (BUG MANIAC TAYLOR)@312358 - SWINUB Lv27, SWINUB Lv27, SEALEO Lv27
#226 (BUG MANIAC JEFFREY)@312380 - MEOWTH Lv27, SLAKOTH Lv27, SLAKOTH Lv27
#227 (BUG MANIAC DEREK)@3123A8 - YANMA Lv16, BEAUTIFLY Lv16
#228 (BUG MANIAC JEFFREY)@3123D0 - TRAPINCH Lv31, BARBOACH Lv31, NINCADA Lv31
#229 (BUG MANIAC JEFFREY)@3123F8 - BARBOACH Lv34, SURSKIT Lv34, SEALEO Lv34
#230 (BUG MANIAC JEFFREY)@312420 - HORSEA Lv36, MAGIKARP Lv36, MARILL Lv36, SEALEO Lv36
#231 (BUG MANIAC JEFFREY)@312448 - SMEARGLE Lv38, FARFETCH’D Lv38, SKITTY Lv38, DUNSPARCE Lv38, FARFETCH’D Lv38
#232 (PSYCHIC EDWARD)@312470 - VENONAT Lv15
#233 (PSYCHIC PRESTON)@312498 - HOOTHOOT Lv36
#234 (PSYCHIC VIRGIL)@3124C0 - HOPPIP Lv36
#235 (PSYCHIC BLAKE)@3124E8 - DODRIO Lv36
#236 (PSYCHIC WILLIAM)@312510 - LOTAD Lv26, SEEDOT Lv26, SHROOMISH Lv26
#237 (PSYCHIC JOSHUA)@312538 - VIBRAVA Lv41, DRAGONAIR Lv41
#238 (PSYCHIC CAMERON)@312560 - GRUMPIG Lv31
#239 (PSYCHIC CAMERON)@312588 - LAIRON Lv33, SKARMORY Lv33
#240 (PSYCHIC CAMERON)@3125B0 - MURKROW Lv38, MANTINE Lv38
#241 (PSYCHIC CAMERON)@3125D8 - QWILFISH Lv41, SWALOT Lv41
#242 (PSYCHIC CAMERON)@312600 - MAROWAK Lv45, NIDOQUEEN Lv45
#243 (PSYCHIC JACLYN)@312628 - SNUBBULL Lv16
#244 (PSYCHIC HANNAH)@312650 - SPEAROW Lv36
#245 (PSYCHIC SAMANTHA)@312678 - JUMPLUFF Lv36
#246 (PSYCHIC MAURA)@3126A0 - TOGETIC Lv36
#247 (PSYCHIC KAYLA)@3126C8 - LINOONE Lv26, PIDGEOTTO Lv26, FURRET Lv26
#248 (PSYCHIC ALEXIS)@3126F0 - SHROOMISH Lv41, BRELOOM Lv41
#249 (PSYCHIC JACKI)@312718 - ELEKID Lv30, LANTURN Lv30
#250 (PSYCHIC JACKI)@312740 - BUTTERFREE Lv34, PARASECT Lv34
#251 (PSYCHIC JACKI)@312768 - ONIX Lv37, MAROWAK Lv37
#252 (PSYCHIC JACKI)@312790 - MIGHTYENA Lv40, MURKROW Lv40
#253 (PSYCHIC JACKI)@3127B8 - MAGCARGO Lv43, MAGMAR Lv43
#254 (GENTLEMAN WALTER)@3127E0 - VIGOROTH Lv29
#255 (GENTLEMAN MICAH)@312808 - SWALOT Lv44, SWALOT Lv44
#256 (GENTLEMAN THOMAS)@312830 - MAGMAR Lv45
#257 (GENTLEMAN WALTER)@312858 - MAGMAR Lv34
#258 (GENTLEMAN WALTER)@312880 - NOCTOWL Lv36, DODRIO Lv36
#259 (GENTLEMAN WALTER)@3128A8 - GOLBAT Lv39, VENOMOTH Lv39
#260 (GENTLEMAN WALTER)@3128D0 - WAILMER Lv41, MANTINE Lv41, KINGLER Lv41
#261 (ELITE FOUR SIDNEY)@3128F8 - MARSHTOMP Lv46, CAMERUPT Lv48, FLYGON Lv46, STEELIX Lv48, CLAYDOL Lv49
#262 (ELITE FOUR PHOEBE)@312920 - VENOMOTH Lv48, HERACROSS Lv49, ILLUMISE Lv50, SCIZOR Lv49, NINJASK Lv51
#263 (ELITE FOUR GLACIA)@312948 - SEADRA Lv50, WHISCASH Lv50, SEALEO Lv52, RELICANTH Lv52, LAPRAS Lv53
#264 (ELITE FOUR DRAKE)@312970 - MEDICHAM Lv52, HARIYAMA Lv54, HERACROSS Lv53, POLIWRATH Lv53, BLAZIKEN Lv55
#265 (LEADER ROXANNE)@312998 - REMORAID Lv12, SEEL Lv12, WAILMER Lv15
#266 (LEADER BRAWLY)@3129C0 - CACNEA Lv16, SHROOMISH Lv16, HOPPIP Lv19
#267 (LEADER WATTSON)@3129E8 - BELDUM Lv20, BELDUM Lv20, LAIRON Lv22, LAIRON Lv24
#268 (LEADER FLANNERY)@312A10 - GEODUDE Lv24, LARVITAR Lv24, OMASTAR Lv26, KABUTOPS Lv29
#269 (LEADER NORMAN)@312A38 - DUSTOX Lv27, ARBOK Lv27, DUSTOX Lv29, VENUSAUR Lv31
#270 (LEADER WINONA)@312A60 - SNUBBULL Lv29, EXPLOUD Lv29, RATICATE Lv30, CASTFORM Lv31, GRANBULL Lv33
#271 (LEADER TATE&LIZA)@312A88 - ALTARIA Lv41, DODRIO Lv41, PIDGEOT Lv42, MANTINE Lv42
#272 (LEADER JUAN)@312AB0 - LARVITAR Lv41, PILOSWINE Lv41, GRAVELER Lv43, NIDOKING Lv43, NIDOKING Lv46
#273 (SCHOOL KID JERRY)@312AD8 - HOPPIP Lv9
#274 (SCHOOL KID TED)@312B00 - SENTRET Lv17
#275 (SCHOOL KID PAUL)@312B28 - CHINCHOU Lv15, MUDKIP Lv15, WINGULL Lv15
#276 (SCHOOL KID JERRY)@312B50 - SLUGMA Lv26, SLUGMA Lv26
#277 (SCHOOL KID JERRY)@312B78 - SPEAROW Lv29, HOOTHOOT Lv29
#278 (SCHOOL KID JERRY)@312BA0 - LEDYBA Lv32, VENOMOTH Lv32
#279 (SCHOOL KID JERRY)@312BC8 - SHEDINJA Lv34, DUSCLOPS Lv34, HAUNTER Lv34
#280 (SCHOOL KID KAREN)@312BF0 - CHARMANDER Lv9
#281 (SCHOOL KID GEORGIA)@312C18 - GEODUDE Lv16, MAGCARGO Lv16
#282 (SCHOOL KID KAREN)@312C40 - MAGNEMITE Lv26, BELDUM Lv26
#283 (SCHOOL KID KAREN)@312C68 - NINCADA Lv29, PHANPY Lv29
#284 (SCHOOL KID KAREN)@312C90 - AMPHAROS Lv32, ELEKID Lv32
#285 (SCHOOL KID KAREN)@312CB8 - SOLROCK Lv35, GIRAFARIG Lv35
#286 (SR. AND JR. KATE & JOY)@312CE0 - GRIMER Lv30, TENTACRUEL Lv32
#287 (SR. AND JR. ANNA & MEG)@312D08 - HOOTHOOT Lv15, SENTRET Lv17
#288 (SR. AND JR. ANNA & MEG)@312D30 - PIDGEY Lv28, SENTRET Lv30
#289 (SR. AND JR. ANNA & MEG)@312D58 - PICHU Lv31, PICHU Lv33
#290 (SR. AND JR. ANNA & MEG)@312D80 - SEALEO Lv34, SWINUB Lv36
#291 (SR. AND JR. ANNA & MEG)@312DA8 - QWILFISH Lv36, DEWGONG Lv38
#292 (WINSTRATE VICTOR)@312DD0 - DIGLETT Lv16, SWINUB Lv16
#293 (POKéFAN MIGUEL)@312DF8 - LEDYBA Lv15
#294 (POKéFAN COLTON)@312E20 - LARVITAR Lv22, LARVITAR Lv36, LARVITAR Lv40, LARVITAR Lv12, GEODUDE Lv30, ONIX Lv42
#295 (POKéFAN MIGUEL)@312E48 - WINGULL Lv29
#296 (POKéFAN MIGUEL)@312E70 - WINGULL Lv32
#297 (POKéFAN MIGUEL)@312E98 - ROSELIA Lv35
#298 (POKéFAN MIGUEL)@312EC0 - WOBBUFFET Lv38
#299 (WINSTRATE VICTORIA)@312EE8 - VOLBEAT Lv17
#300 (POKéFAN VANESSA)@312F10 - TEDDIURSA Lv30
#301 (POKéFAN BETHANY)@312F38 - WOOPER Lv35, DIGLETT Lv37, GLIGAR Lv39
#302 (POKéFAN ISABEL)@312F60 - QWILFISH Lv14, NIDORINA Lv14
#303 (POKéFAN ISABEL)@312F88 - SEADRA Lv26, QWILFISH Lv26
#304 (POKéFAN ISABEL)@312FB0 - PELIPPER Lv29, PELIPPER Lv29
#305 (POKéFAN ISABEL)@312FD8 - PUPITAR Lv32, SOLROCK Lv32
#306 (POKéFAN ISABEL)@313000 - SUNFLORA Lv35, GROVYLE Lv35
#307 (EXPERT TIMOTHY)@313028 - JUMPLUFF Lv27
#308 (EXPERT TIMOTHY)@313050 - DODRIO Lv33
#309 (EXPERT TIMOTHY)@313078 - PINSIR Lv36
#310 (EXPERT TIMOTHY)@3130A0 - KINGLER Lv39
#311 (EXPERT TIMOTHY)@3130C8 - STEELIX Lv42
#312 (WINSTRATE VICKY)@3130F0 - BELDUM Lv18
#313 (EXPERT SHELBY)@313118 - SKITTY Lv21, SMEARGLE Lv21
#314 (EXPERT SHELBY)@313140 - SPEAROW Lv30, ZUBAT Lv30
#315 (EXPERT SHELBY)@313168 - QUAGSIRE Lv33, GOREBYSS Lv33
#316 (EXPERT SHELBY)@313190 - SEADRA Lv36, QUAGSIRE Lv36
#317 (EXPERT SHELBY)@3131B8 - BUTTERFREE Lv39, GLIGAR Lv39
#318 (YOUNGSTER CALVIN)@3131E0 - HOPPIP Lv5
#319 (YOUNGSTER BILLY)@313208 - DUSKULL Lv5, SHUPPET Lv7
#320 (YOUNGSTER JOSH)@313230 - WINGULL Lv10
#321 (YOUNGSTER TOMMY)@313258 - CORPHISH Lv8, BARBOACH Lv8
#322 (YOUNGSTER JOEY)@313280 - LUVDISC Lv9
#323 (YOUNGSTER BEN)@3132A8 - BELDUM Lv17, ARON Lv17
#324 (COOLTRAINER QUINCY)@3132D0 - SHUCKLE Lv43, VENOMOTH Lv43
#325 (COOLTRAINER KATELYNN)@3132F8 - CLOYSTER Lv43, MILOTIC Lv43
#326 (YOUNGSTER JAYLEN)@313320 - VULPIX Lv19
#327 (YOUNGSTER DILLON)@313348 - OMANYTE Lv19
#328 (YOUNGSTER CALVIN)@313370 - ZANGOOSE Lv27
#329 (YOUNGSTER CALVIN)@313398 - GLOOM Lv28, BEEDRILL Lv30
#330 (YOUNGSTER CALVIN)@3133C0 - PELIPPER Lv31, SWELLOW Lv29, GOLBAT Lv33
#331 (YOUNGSTER CALVIN)@3133E8 - LUNATONE Lv34, LUNATONE Lv32, ONIX Lv36
#332 (YOUNGSTER EDDIE)@313410 - SHUPPET Lv14, DUSKULL Lv16
#333 (YOUNGSTER ALLEN)@313438 - BELDUM Lv4, BELDUM Lv3
#334 (YOUNGSTER TIMMY)@313460 - RHYHORN Lv15, GEODUDE Lv13
#335 (CHAMPION WALLACE)@313488 - BANETTE Lv57, GENGAR Lv55, MISDREAVUS Lv56, MISDREAVUS Lv56, GENGAR Lv56, GENGAR Lv58
#336 (FISHERMAN ANDREW)@3134B0 - KAKUNA Lv5, PINECO Lv10, WURMPLE Lv15
#337 (FISHERMAN IVAN)@3134D8 - WOOPER Lv5, WOOPER Lv6, WOOPER Lv7
#338 (FISHERMAN CLAUDE)@313500 - MAGIKARP Lv16, CARVANHA Lv17, WINGULL Lv18
#339 (FISHERMAN ELLIOT)@313528 - TYROGUE Lv10, MACHOP Lv7, TYROGUE Lv10
#340 (FISHERMAN NED)@313550 - DODUO Lv11
#341 (FISHERMAN DALE)@313578 - ANORITH Lv11, LUNATONE Lv14, LILEEP Lv11, GRAVELER Lv14
#342 (FISHERMAN NOLAN)@3135A0 - CARVANHA Lv19
#343 (FISHERMAN BARNY)@3135C8 - SLOWPOKE Lv25, SLOWPOKE Lv25
#344 (FISHERMAN WADE)@3135F0 - MANKEY Lv16
#345 (FISHERMAN CARTER)@313618 - BEAUTIFLY Lv25, MANTINE Lv25
#346 (FISHERMAN ELLIOT)@313640 - KABUTO Lv24, SHUCKLE Lv27, ARMALDO Lv27
#347 (FISHERMAN ELLIOT)@313668 - KINGDRA Lv29, DRATINI Lv26, VIBRAVA Lv26, FLYGON Lv29
#348 (FISHERMAN ELLIOT)@313690 - GENGAR Lv31, SHUPPET Lv30, DUSCLOPS Lv30, GENGAR Lv31
#349 (FISHERMAN ELLIOT)@3136B8 - SCYTHER Lv33, SCYTHER Lv33, ARMALDO Lv33, PINSIR Lv35
#350 (FISHERMAN RONALD)@3136E0 - BELDUM Lv19, AGGRON Lv21, STEELIX Lv23, STEELIX Lv26, SCIZOR Lv30, AGGRON Lv35
#351 (TRIATHLETE JACOB)@313708 - DRATINI Lv6, BAGON Lv6, VIBRAVA Lv14
#352 (TRIATHLETE ANTHONY)@313730 - HOUNDOUR Lv14, NUMEL Lv14
#353 (TRIATHLETE BENJAMIN)@313758 - CHINCHOU Lv16
#354 (TRIATHLETE BENJAMIN)@313780 - CARVANHA Lv30
#355 (TRIATHLETE BENJAMIN)@3137A8 - PIDGEOTTO Lv33
#356 (TRIATHLETE BENJAMIN)@3137D0 - NINJASK Lv36
#357 (TRIATHLETE BENJAMIN)@3137F8 - SLOWBRO Lv39
#358 (TRIATHLETE ABIGAIL)@313820 - DROWZEE Lv16
#359 (TRIATHLETE JASMINE)@313848 - SMOOCHUM Lv14, SNORUNT Lv14, SNORUNT Lv6
#360 (TRIATHLETE ABIGAIL)@313870 - PIDGEOTTO Lv28
#361 (TRIATHLETE ABIGAIL)@313898 - CHINCHOU Lv31
#362 (TRIATHLETE ABIGAIL)@3138C0 - GRANBULL Lv34
#363 (TRIATHLETE ABIGAIL)@3138E8 - KECLEON Lv37
#364 (TRIATHLETE DYLAN)@313910 - TENTACOOL Lv17
#365 (TRIATHLETE DYLAN)@313938 - VENONAT Lv28
#366 (TRIATHLETE DYLAN)@313960 - SNUBBULL Lv31
#367 (TRIATHLETE DYLAN)@313988 - NOCTOWL Lv34
#368 (TRIATHLETE DYLAN)@3139B0 - KINGLER Lv37
#369 (TRIATHLETE MARIA)@3139D8 - ABRA Lv17
#370 (TRIATHLETE MARIA)@313A00 - MAREEP Lv28
#371 (TRIATHLETE MARIA)@313A28 - BELLSPROUT Lv31
#372 (TRIATHLETE MARIA)@313A50 - OCTILLERY Lv34
#373 (TRIATHLETE MARIA)@313A78 - BRELOOM Lv37
#374 (TRIATHLETE CAMDEN)@313AA0 - DELIBIRD Lv33, FARFETCH’D Lv33
#375 (YOUNGSTER DEMETRIUS)@313AC8 - WINGULL Lv25, SURSKIT Lv25
#376 (TRIATHLETE ISAIAH)@313AF0 - FARFETCH’D Lv35
#377 (TRIATHLETE PABLO)@313B18 - KABUTO Lv33, PSYDUCK Lv33
#378 (TRIATHLETE CHASE)@313B40 - TOGEPI Lv26, EEVEE Lv34
#379 (TRIATHLETE ISAIAH)@313B68 - CACNEA Lv39
#380 (TRIATHLETE ISAIAH)@313B90 - VENONAT Lv42
#381 (TRIATHLETE ISAIAH)@313BB8 - VENUSAUR Lv45
#382 (TRIATHLETE ISAIAH)@313BE0 - SLOWBRO Lv48
#383 (TRIATHLETE ISOBEL)@313C08 - NIDORINO Lv34
#384 (TRIATHLETE DONNY)@313C30 - BARBOACH Lv26, LUVDISC Lv34
#385 (TRIATHLETE TALIA)@313C58 - LOMBRE Lv34
#386 (TRIATHLETE KATELYN)@313C80 - LOMBRE Lv35
#387 (TRIATHLETE ALLISON)@313CA8 - TAILLOW Lv27, AIPOM Lv33
#388 (TRIATHLETE KATELYN)@313CD0 - DELIBIRD Lv39
#389 (TRIATHLETE KATELYN)@313CF8 - PHANPY Lv42
#390 (TRIATHLETE KATELYN)@313D20 - GOLEM Lv45
#391 (TRIATHLETE KATELYN)@313D48 - HERACROSS Lv48
#392 (DRAGON TAMER NICOLAS)@313D70 - CLOYSTER Lv37, CLOYSTER Lv37
#393 (DRAGON TAMER NICOLAS)@313D98 - SANDSLASH Lv41, STEELIX Lv41
#394 (DRAGON TAMER NICOLAS)@313DC0 - FLYGON Lv44, FLYGON Lv44
#395 (DRAGON TAMER NICOLAS)@313DE8 - CHINCHOU Lv46, MANECTRIC Lv46, MANECTRIC Lv46
#396 (DRAGON TAMER NICOLAS)@313E10 - LUDICOLO Lv49, SCEPTILE Lv49, GROVYLE Lv49
#397 (DRAGON TAMER AARON)@313E38 - LARVITAR Lv34
#398 (BIRD KEEPER PERRY)@313E60 - SHROOMISH Lv26
#399 (BIRD KEEPER HUGH)@313E88 - SMOOCHUM Lv25, DEWGONG Lv25
#400 (BIRD KEEPER PHIL)@313EB0 - WAILMER Lv26
#401 (BIRD KEEPER JARED)@313ED8 - SLAKOTH Lv27, KECLEON Lv27, DODRIO Lv27
#402 (BIRD KEEPER HUMBERTO)@313F00 - LINOONE Lv30
#403 (BIRD KEEPER PRESLEY)@313F28 - HUNTAIL Lv33, LANTURN Lv33
#404 (BIRD KEEPER EDWARDO)@313F50 - CLEFAIRY Lv29, CHANSEY Lv29
#405 (BIRD KEEPER COLIN)@313F78 - BELDUM Lv28, BELDUM Lv28
#406 (BIRD KEEPER ROBERT)@313FA0 - MACHOP Lv29
#407 (BIRD KEEPER BENNY)@313FC8 - KADABRA Lv36, METANG Lv36, HYPNO Lv36
#408 (BIRD KEEPER CHESTER)@313FF0 - TRAPINCH Lv25, PUPITAR Lv25
#409 (BIRD KEEPER ROBERT)@314018 - SWABLU Lv32, CLEFAIRY Lv32
#410 (BIRD KEEPER ROBERT)@314040 - NUZLEAF Lv35, SHARPEDO Lv35
