--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
328 TRAPINCH   : TWINEEDLE at level 1, MUD SHOT at level 9, SAND-ATTACK at level 17, HORN DRILL at level 25, BONE CLUB at level 33, HEADBUTT at level 41, MUD SPORT at level 49, BONE RUSH at level 57
329 VIBRAVA    : WEATHER BALL at level 1, MUD SHOT at level 1, DIG at level 1, DRAGONBREATH at level 1, STOMP at level 9, BONE RUSH at level 17, EXTREMESPEED at level 25, DRAGON CLAW at level 33, OUTRAGE at level 35, BONEMERANG at level 41, EARTHQUAKE at level 49, EGG BOMB at level 57
330 FLYGON     : MUD SHOT at level 1, REVENGE at level 1, DIG at level 1, BONE CLUB at level 1, BRICK BREAK at level 9, SHADOW BALL at level 17, SPIKES at level 25, DRAGON CLAW at level 33, OUTRAGE at level 35, PSYCHIC at level 41, BONEMERANG at level 53, EARTHQUAKE at level 65
331 CACNEA     : UPROAR at level 1, WEATHER BALL at level 1, RAZOR LEAF at level 5, NEEDLE ARM at level 9, GIGA DRAIN at level 13, SECRET POWER at level 17, DIZZY PUNCH at level 21, PETAL DANCE at level 25, LEAF BLADE at level 29, CRUSH CLAW at level 33, METEOR MASH at level 37, SOLARBEAM at level 41, GRASSWHISTLE at level 45, FRENZY PLANT at level 49
332 CACTURNE   : RAZOR LEAF at level 1, SILVER WIND at level 1, BITE at level 1, GIGA DRAIN at level 1, NEEDLE ARM at level 1, PETAL DANCE at level 5, TORMENT at level 9, LEAF BLADE at level 13, LOW KICK at level 17, BRICK BREAK at level 21, ROCK SLIDE at level 25, CRUNCH at level 29, SOLARBEAM at level 35, HYDRO PUMP at level 41, FRENZY PLANT at level 47, SPORE at level 53, HYPER BEAM at level 59
333 SWABLU     : SNORE at level 1, AIR CUTTER at level 1, VICEGRIP at level 8, WING ATTACK at level 11, AERIAL ACE at level 18, HEADBUTT at level 21, CRUSH CLAW at level 28, RAZOR WIND at level 31, DRILL PECK at level 38, AEROBLAST at level 41, SKY ATTACK at level 48
334 ALTARIA    : AIR CUTTER at level 1, WING ATTACK at level 1, FLAME WHEEL at level 1, DRAGONBREATH at level 1, MIST BALL at level 8, FACADE at level 11, DRILL PECK at level 18, DRAGON CLAW at level 21, OUTRAGE at level 28, AEROBLAST at level 31, SOLARBEAM at level 35, TOXIC at level 40, OVERHEAT at level 45, SKY ATTACK at level 54, BLAST BURN at level 59
335 ZANGOOSE   : VICEGRIP at level 1, SMELLINGSALT at level 4, FACADE at level 7, SLASH at level 10, HEADBUTT at level 13, CRUSH CLAW at level 19, TRI ATTACK at level 25, HYPER FANG at level 31, THRASH at level 37, SPIT UP at level 46, MEGA KICK at level 55
336 SEVIPER    : POISON STING at level 1, ACID at level 7, POISON FANG at level 10, POISON TAIL at level 16, WEATHER BALL at level 19, SLUDGE at level 25, POISONPOWDER at level 28, RAZOR WIND at level 34, SLUDGE BOMB at level 37, HYDRO CANNON at level 43
337 LUNATONE   : CONFUSION at level 1, ROCK THROW at level 1, ROCK TOMB at level 7, ANCIENTPOWER at level 13, SMELLINGSALT at level 19, MAGIC COAT at level 25, PSYBEAM at level 31, ROCK SLIDE at level 37, DRILL PECK at level 43, SANDSTORM at level 49
338 SOLROCK    : ROCK THROW at level 1, GIGA DRAIN at level 1, ANCIENTPOWER at level 7, HORN ATTACK at level 13, LEAF BLADE at level 19, ROCK SLIDE at level 25, ROCK BLAST at level 31, EXTRASENSORY at level 37, WATER SPOUT at level 43, ERUPTION at level 49
339 BARBOACH   : RAZOR LEAF at level 1, MUD SHOT at level 6, DIG at level 6, WATER PULSE at level 11, BUBBLEBEAM at level 16, OCTAZOOKA at level 21, SLASH at level 26, HYDRO PUMP at level 26, MUD SPORT at level 31, HYDRO CANNON at level 36, WATER SPOUT at level 41
340 WHISCASH   : MUD SHOT at level 1, WATER PULSE at level 1, DIG at level 1, BUBBLEBEAM at level 1, SIGNAL BEAM at level 6, CRABHAMMER at level 6, EGG BOMB at level 11, EARTHQUAKE at level 16, AEROBLAST at level 21, BONEMERANG at level 26, HYDRO PUMP at level 26, OVERHEAT at level 36, WATER SPOUT at level 46, HYDRO CANNON at level 56
341 CORPHISH   : WHIRLPOOL at level 1, BUBBLE at level 7, UPROAR at level 10, RAZOR LEAF at level 13, NEEDLE ARM at level 19, WATER PULSE at level 22, BUBBLEBEAM at level 25, HYPER VOICE at level 31, HYDRO PUMP at level 34, HYDRO CANNON at level 37, COUNTER at level 43, WATER SPOUT at level 46
342 CRAWDAUNT  : WATER GUN at level 1, WEATHER BALL at level 1, BITE at level 1, WATER PULSE at level 1, BUBBLEBEAM at level 7, CRUNCH at level 10, EXTREMESPEED at level 13, HYPER VOICE at level 19, CRABHAMMER at level 22, THUNDERBOLT at level 25, BONEMERANG at level 33, EARTHQUAKE at level 38, VOLT TACKLE at level 43, HYDRO CANNON at level 51, WATER SPOUT at level 56
343 BALTOY     : MUD SHOT at level 1, DIG at level 3, PSYBEAM at level 5, LUSTER PURGE at level 7, HYPER FANG at level 11, EXTRASENSORY at level 15, BLAZE KICK at level 19, BONEMERANG at level 25, EARTHQUAKE at level 31, DOUBLE-EDGE at level 37, PSYCHO BOOST at level 45
344 CLAYDOL    : MUD SHOT at level 1, DIG at level 1, SAND-ATTACK at level 1, DRAGONBREATH at level 1, MAGNITUDE at level 3, WATER PULSE at level 5, BUBBLEBEAM at level 7, RAZOR WIND at level 11, PSYCHIC at level 15, EARTHQUAKE at level 19, SACRED FIRE at level 25, SKULL BASH at level 31, BONEMERANG at level 36, SKY ATTACK at level 42, FRENZY PLANT at level 55
345 LILEEP     : ROCK THROW at level 1, ANCIENTPOWER at level 8, NEEDLE ARM at level 15, PETAL DANCE at level 22, SECRET POWER at level 29, ROCK SLIDE at level 36, RAZOR WIND at level 43, SPIDER WEB at level 50, FLAMETHROWER at level 50, SOLARBEAM at level 50
346 CRADILY    : CAMOUFLAGE at level 1, CONFUSION at level 1, ROCK THROW at level 1, METAL CLAW at level 1, RAZOR LEAF at level 8, GIGA DRAIN at level 15, ANCIENTPOWER at level 22, PETAL DANCE at level 29, LEAF BLADE at level 36, ROCK SLIDE at level 48, HYDRO PUMP at level 60, SOLARBEAM at level 60, FRENZY PLANT at level 60
347 ANORITH    : ROCK TOMB at level 1, ROCK THROW at level 7, WING ATTACK at level 13, SILVER WIND at level 19, SMELLINGSALT at level 25, ANCIENTPOWER at level 31, SLUDGE at level 37, MIST BALL at level 43, SIGNAL BEAM at level 49, ROCK SLIDE at level 55
348 ARMALDO    : PIN MISSILE at level 1, ROCK THROW at level 1, REVENGE at level 1, ANCIENTPOWER at level 1, STOMP at level 7, VITAL THROW at level 13, STEEL WING at level 19, SIGNAL BEAM at level 25, ROCK SLIDE at level 31, CROSS CHOP at level 37, HEAT WAVE at level 46, MEGAHORN at level 55, MEGA KICK at level 64
349 FEEBAS     : UPROAR at level 1, DOUBLE-EDGE at level 15, HYPER BEAM at level 30
350 MILOTIC    : BUBBLE at level 1, WATER PULSE at level 5, OCTAZOOKA at level 10, BUBBLEBEAM at level 15, FACADE at level 20, DRILL PECK at level 25, THRASH at level 30, HYDRO PUMP at level 35, MEGA KICK at level 40, HYDRO CANNON at level 45, WATER SPOUT at level 50
351 CASTFORM   : SMELLINGSALT at level 1, HEADBUTT at level 10, SLASH at level 10, DIZZY PUNCH at level 10, DREAM EATER at level 20, ENDURE at level 20, SKULL BASH at level 20, SPIT UP at level 30
352 KECLEON    : WEATHER BALL at level 1, VICEGRIP at level 1, SMELLINGSALT at level 1, SUBSTITUTE at level 1, STOMP at level 1, FACADE at level 4, SECRET POWER at level 7, SLASH at level 12, BODY SLAM at level 17, THRASH at level 24, HYPER VOICE at level 31, HEAT WAVE at level 40, HYDRO CANNON at level 49
353 SHUPPET    : LICK at level 1, POISON TAIL at level 8, UPROAR at level 13, SMELLINGSALT at level 20, SPARK at level 25, HEADBUTT at level 32, SHADOW BALL at level 37, METEOR MASH at level 44, CROSS CHOP at level 49, DOUBLE-EDGE at level 56
354 BANETTE    : RAGE at level 1, ASTONISH at level 1, POISON FANG at level 1, VICEGRIP at level 1, ANCIENTPOWER at level 8, SHADOW PUNCH at level 13, GIGA DRAIN at level 20, VITAL THROW at level 25, SIGNAL BEAM at level 32, SHADOW BALL at level 39, EXTRASENSORY at level 48, DRILL PECK at level 55, HYPER BEAM at level 64
355 DUSKULL    : UPROAR at level 1, MIST BALL at level 1, DIZZY PUNCH at level 5, NIGHT SHADE at level 12, SCREECH at level 16, SHADOW BALL at level 23, GRUDGE at level 27, RAZOR WIND at level 34, GLARE at level 38, HYPER VOICE at level 45, IRON TAIL at level 49
356 DUSCLOPS   : BUBBLE at level 1, ASTONISH at level 1, AIR CUTTER at level 1, STOMP at level 1, MIST BALL at level 5, NIGHT SHADE at level 12, SLASH at level 16, SIGNAL BEAM at level 23, SHADOW BALL at level 27, SPITE at level 34, EXTREMESPEED at level 37, FLAMETHROWER at level 41, SACRED FIRE at level 51, DYNAMICPUNCH at level 58
357 TROPIUS    : RAZOR LEAF at level 1, GIGA DRAIN at level 1, NEEDLE ARM at level 7, FEATHERDANCE at level 11, LEAF BLADE at level 17, DIZZY PUNCH at level 21, PETAL DANCE at level 27, AEROBLAST at level 31, SOLARBEAM at level 37, HYDRO PUMP at level 41, FRENZY PLANT at level 47
358 CHIMECHO   : CONFUSION at level 1, MUD SHOT at level 6, PSYBEAM at level 9, MIST BALL at level 14, COSMIC POWER at level 17, LUSTER PURGE at level 22, EXTRASENSORY at level 25, PSYCHIC at level 30, ZAP CANNON at level 33, DOUBLE-EDGE at level 38, PSYCHO BOOST at level 41, ERUPTION at level 46
359 ABSOL      : POISON FANG at level 1, BITE at level 5, FAINT ATTACK at level 9, HEADBUTT at level 13, CRUSH CLAW at level 17, CRUNCH at level 21, SKY UPPERCUT at level 26, PSYCHIC at level 31, TAKE DOWN at level 36, MEMENTO at level 41, MEGA KICK at level 46
360 WYNAUT     : SKILL SWAP at level 1, CONFUSION at level 1, PSYBEAM at level 1, MIST BALL at level 15, LUSTER PURGE at level 15, EXTRASENSORY at level 15, PSYCHIC at level 15
361 SNORUNT    : ICY WIND at level 1, SWIFT at level 1, AURORA BEAM at level 7, ICE PUNCH at level 10, THRASH at level 16, ICE BEAM at level 19, MIST at level 25, SKULL BASH at level 28, SHEER COLD at level 34, MEGAHORN at level 37, HYPER BEAM at level 43
362 GLALIE     : POWDER SNOW at level 1, KARATE CHOP at level 1, UPROAR at level 1, ICY WIND at level 1, AURORA BEAM at level 7, MIST BALL at level 10, SLASH at level 16, HAIL at level 19, HEADBUTT at level 25, ICE PUNCH at level 28, OUTRAGE at level 34, ICE BEAM at level 42, BLIZZARD at level 53, DOUBLE-EDGE at level 61
363 SPHEAL     : ICICLE SPEAR at level 1, POWDER SNOW at level 1, ICY WIND at level 1, AURORA BEAM at level 1, SLASH at level 7, ICE PUNCH at level 13, HAIL at level 19, DRILL PECK at level 25, ICE BEAM at level 31, CONVERSION 2 at level 37, DYNAMICPUNCH at level 37, BLIZZARD at level 43, HYDRO PUMP at level 49
364 SEALEO     : UPROAR at level 1, ROCK THROW at level 1, WEATHER BALL at level 1, AIR CUTTER at level 1, ICY WIND at level 7, AURORA BEAM at level 13, BUBBLEBEAM at level 19, ICE PUNCH at level 25, SHADOW BALL at level 31, ICE BEAM at level 39, BLIZZARD at level 39, HYDRO PUMP at level 47, WATER SPOUT at level 55
365 WALREIN    : SHEER COLD at level 1, MIST at level 1, ICY WIND at level 1, HORN ATTACK at level 1, AURORA BEAM at level 7, STOMP at level 13, THUNDERPUNCH at level 19, ICE BEAM at level 25, SKULL BASH at level 31, BLIZZARD at level 39, HYDRO CANNON at level 39, WATER SPOUT at level 50, SMOKESCREEN at level 61
366 CLAMPERL   : RAZOR LEAF at level 1, BUBBLEBEAM at level 1, WATER SPORT at level 1, HYDRO CANNON at level 1
367 HUNTAIL    : SCRATCH at level 1, METAL CLAW at level 8, BUBBLEBEAM at level 15, SLASH at level 22, CRUSH CLAW at level 29, SOFTBOILED at level 36, SKULL BASH at level 43, HYDRO CANNON at level 50
368 GOREBYSS   : BUBBLE at level 1, POISON FANG at level 8, WATER PULSE at level 15, BUBBLEBEAM at level 22, HYDRO PUMP at level 29, BLAST BURN at level 36, HYDRO CANNON at level 43, WATER SPOUT at level 50
369 RELICANTH  : ROCK THROW at level 1, ANCIENTPOWER at level 1, WATER PULSE at level 8, BUBBLEBEAM at level 15, ROCK SLIDE at level 22, EXTREMESPEED at level 29, DRILL PECK at level 36, HI JUMP KICK at level 43, SUPERPOWER at level 50, HYDRO CANNON at level 57, WATER SPOUT at level 64
370 LUVDISC    : TRIPLE KICK at level 1, WATER PULSE at level 4, BUBBLEBEAM at level 12, SECRET POWER at level 16, ICE PUNCH at level 24, HYDRO PUMP at level 28, THUNDER at level 36, HYDRO CANNON at level 40, WATER SPOUT at level 48
371 BAGON      : UPROAR at level 1, DRAGONBREATH at level 5, HORN ATTACK at level 9, PSYBEAM at level 17, JUMP KICK at level 21, HYPER FANG at level 25, DRAGON CLAW at level 33, BODY SLAM at level 37, HI JUMP KICK at level 41, OUTRAGE at level 49, BLIZZARD at level 53
372 SHELGON    : TWISTER at level 1, ARM THRUST at level 1, TICKLE at level 1, DRAGONBREATH at level 1, STOMP at level 5, BUBBLEBEAM at level 9, DRAGON CLAW at level 17, HYPER FANG at level 21, TRI ATTACK at level 25, DRAGON DANCE at level 30, OUTRAGE at level 38, COSMIC POWER at level 47, ICE BEAM at level 56, DOUBLE-EDGE at level 69, BLAST BURN at level 78
373 SALAMENCE  : TWISTER at level 1, AIR CUTTER at level 1, DRAGONBREATH at level 1, AERIAL ACE at level 1, WING ATTACK at level 5, SECRET POWER at level 9, DRILL PECK at level 17, DRAGON CLAW at level 21, BLAZE KICK at level 25, HI JUMP KICK at level 30, DRAGON DANCE at level 38, MIRROR MOVE at level 47, OUTRAGE at level 50, FLAMETHROWER at level 61, AEROBLAST at level 79, IRON TAIL at level 93
374 BELDUM     : MUD SHOT at level 1
375 METANG     : CONFUSION at level 1, REST at level 20, METAL CLAW at level 20, STEEL WING at level 26, MIST BALL at level 32, SECRET POWER at level 38, METEOR MASH at level 44, IRON TAIL at level 50, DOOM DESIRE at level 56, METAL SOUND at level 62
376 METAGROSS  : BEAT UP at level 1, METAL CLAW at level 1, CONFUSION at level 1, PSYBEAM at level 1, STEEL WING at level 20, EXTRASENSORY at level 20, HYPER VOICE at level 26, THRASH at level 32, EGG BOMB at level 38, METEOR MASH at level 44, IRON DEFENSE at level 55, IRON TAIL at level 66, OVERHEAT at level 77
377 REGIROCK   : ROCK THROW at level 1, SILVER WIND at level 9, ANCIENTPOWER at level 17, BUBBLEBEAM at level 25, SLUDGE at level 33, BELLY DRUM at level 41, SECRET POWER at level 49, ROCK SLIDE at level 57, BLAZE KICK at level 65
378 REGICE     : WEATHER BALL at level 1, ICY WIND at level 9, VICEGRIP at level 17, AIR CUTTER at level 25, AURORA BEAM at level 33, ICE PUNCH at level 41, EXTREMESPEED at level 49, BLIZZARD at level 57, SKY ATTACK at level 65
379 REGISTEEL  : METAL CLAW at level 1, BITE at level 9, SMELLINGSALT at level 17, VITAL THROW at level 25, LOVELY KISS at level 33, STEEL WING at level 41, METEOR MASH at level 41, DOOM DESIRE at level 49, MEGA KICK at level 57, SKY ATTACK at level 65
380 LATIAS     : TWISTER at level 1, DRAGONBREATH at level 5, PSYBEAM at level 10, MIST BALL at level 15, LUSTER PURGE at level 20, ICE PUNCH at level 25, FRUSTRATION at level 30, DRAGON CLAW at level 35, OUTRAGE at level 40, DRAGON DANCE at level 45, PSYCHIC at level 50
381 LATIOS     : DRAGONBREATH at level 1, PSYBEAM at level 5, HORN ATTACK at level 10, DRAGON CLAW at level 15, HI JUMP KICK at level 20, PSYCHIC at level 25, OUTRAGE at level 30, FIRE BLAST at level 35, DRAGON DANCE at level 40, MAGIC COAT at level 45, PSYCHO BOOST at level 50
382 KYOGRE     : WATER PULSE at level 1, FLAME WHEEL at level 5, BUBBLEBEAM at level 15, LUSTER PURGE at level 20, TRI ATTACK at level 30, HYPER VOICE at level 35, FLATTER at level 45, BONEMERANG at level 50, HYDRO PUMP at level 60, HYDRO CANNON at level 65, WATER SPOUT at level 75
383 GROUDON    : SAND TOMB at level 1, MUD SHOT at level 5, SPIKE CANNON at level 15, DIG at level 20, FACADE at level 30, SLASH at level 35, FIRE PUNCH at level 45, SLUDGE BOMB at level 50, EARTHQUAKE at level 60, SPIT UP at level 65, DOUBLE-EDGE at level 75
384 RAYQUAZA   : AIR CUTTER at level 1, RAZOR LEAF at level 5, AERIAL ACE at level 15, WING ATTACK at level 20, DRAGONBREATH at level 30, LEAF BLADE at level 35, DRAGON DANCE at level 45, JUMP KICK at level 50, FEATHERDANCE at level 60, DRAGON CLAW at level 65, OUTRAGE at level 75
385 JIRACHI    : METAL CLAW at level 1, PSYBEAM at level 1, STEEL WING at level 5, LUSTER PURGE at level 10, MIST BALL at level 15, PETAL DANCE at level 20, TRI ATTACK at level 25, PSYCHIC at level 30, IRON TAIL at level 35, METEOR MASH at level 40, HYDRO PUMP at level 45, PSYCHO BOOST at level 50
386 DEOXYS     : CONFUSION at level 1, PSYBEAM at level 1, METRONOME at level 5, BLOCK at level 10, LUSTER PURGE at level 15, MIST BALL at level 20, EXTRASENSORY at level 25, PSYCHIC at level 30, SPIT UP at level 35, SKULL BASH at level 40, MEGA KICK at level 45, PSYCHO BOOST at level 50

--Trainers Pokemon--
#1 (AQUA LEADER )@23EB60 - DIGLETT Lv5
#2 (TEAM AQUA )@23EB88 - SURSKIT Lv5
#3 (TEAM AQUA )@23EBB0 - BELDUM Lv5
#4 (AROMA LADY )@23EBD8 - SURSKIT Lv5
#5 (RUIN MANIAC )@23EC00 - REMORAID Lv5
#6 (INTERVIEWER )@23EC28 - TORCHIC Lv5
#7 (TUBER )@23EC50 - LAPRAS Lv38
#8 (TUBER )@23EC78 - GOLEM Lv38
#9 (COOLTRAINER )@23ECA0 - WYNAUT Lv5
#10 (COOLTRAINER )@23ECC8 - MAREEP Lv5
#11 (HEX MANIAC )@23ECF0 - WINGULL Lv5
#12 (LADY )@23ED18 - GEODUDE Lv5
#13 (BEAUTY )@23ED40 - MEDITITE Lv5
#14 (RICH BOY )@23ED68 - MACHOP Lv5
#15 (POKéMANIAC )@23ED90 - LARVITAR Lv5
#16 (SWIMMER♂ )@23EDB8 - SLAKOTH Lv5
#17 (BLACK BELT )@23EDE0 - VENONAT Lv5
#18 (GUITARIST )@23EE08 - BELDUM Lv5
#19 (KINDLER )@23EE30 - PINECO Lv5
#20 (CAMPER )@23EE58 - SHROOMISH Lv5
#21 (BUG MANIAC )@23EE80 - PARAS Lv5
#22 (PSYCHIC )@23EEA8 - SKITTY Lv5
#23 (PSYCHIC )@23EED0 - EKANS Lv5
#24 (GENTLEMAN )@23EEF8 - POLIWAG Lv5
#25 (ELITE FOUR SIDNEY)@23EF20 - BARBOACH Lv5
#26 (ELITE FOUR PHOEBE)@23EF48 - SHELLDER Lv5
#27 (LEADER ROXANNE)@23EF70 - TREECKO Lv5
#28 (LEADER BRAWLY)@23EF98 - SURSKIT Lv5
#29 (LEADER TATE&LIZA)@23EFC0 - MEDITITE Lv5
#30 (SCHOOL KID )@23EFE8 - CYNDAQUIL Lv5
#31 (SCHOOL KID )@23F010 - NIDORAN♀ Lv5
#32 (SR. AND JR. )@23F038 - CHARMANDER Lv5
#33 (POKéFAN )@23F060 - SQUIRTLE Lv5
#34 (POKéFAN )@23F088 - MEDITITE Lv5
#35 (EXPERT )@23F0B0 - HOUNDOUR Lv5
#36 (EXPERT )@23F0D8 - NIDORAN♂ Lv5
#37 (YOUNGSTER )@23F100 - CARVANHA Lv5
#38 (CHAMPION )@23F128 - NINCADA Lv5
#39 (FISHERMAN )@23F150 - VENONAT Lv5
#40 (TRIATHLETE )@23F178 - BELLSPROUT Lv5
#41 (TRIATHLETE )@23F1A0 - BELDUM Lv5
#42 (TRIATHLETE )@23F1C8 - VENONAT Lv5
#43 (TRIATHLETE )@23F1F0 - GEODUDE Lv5
#44 (TRIATHLETE )@23F218 - KIRLIA Lv5
#45 (TRIATHLETE )@23F240 - VULPIX Lv5
#46 (DRAGON TAMER )@23F268 - POLIWAG Lv5
#47 (BIRD KEEPER )@23F290 - BALTOY Lv5
#48 (NINJA BOY )@23F2B8 - SKITTY Lv5
#49 (BATTLE GIRL )@23F2E0 - WINGULL Lv5
#50 (PARASOL LADY )@23F308 - BELLSPROUT Lv5
#51 (SWIMMER♀ )@23F330 - MEDITITE Lv5
#52 (PICNICKER )@23F358 - TORCHIC Lv5
#53 (TWINS )@23F380 - WINGULL Lv5
#54 (SAILOR )@23F3A8 - MAGNEMITE Lv5
#55 (BOARDER )@23F3D0 - MEOWTH Lv5
#56 (BOARDER )@23F3F8 - REMORAID Lv5
#57 (COLLECTOR )@23F420 - GEODUDE Lv5
#58 ([PK][MN] TRAINER )@23F448 - SLOWPOKE Lv5
#59 ([PK][MN] TRAINER )@23F470 - SLAKOTH Lv5
#60 ([PK][MN] TRAINER )@23F498 - EKANS Lv5
#61 ([PK][MN] TRAINER )@23F4C0 - VENONAT Lv5
#62 ([PK][MN] TRAINER )@23F4E8 - TREECKO Lv5
#63 ([PK][MN] TRAINER )@23F510 - LEDYBA Lv5
#64 ([PK][MN] TRAINER )@23F538 - PINECO Lv5
#65 ([PK][MN] BREEDER )@23F560 - TOTODILE Lv5
#66 ([PK][MN] BREEDER )@23F588 - WYNAUT Lv5
#67 ([PK][MN] RANGER )@23F5B0 - SWABLU Lv5
#68 ([PK][MN] RANGER )@23F5D8 - WINGULL Lv5
#69 (MAGMA LEADER )@23F600 - SMOOCHUM Lv5
#70 (TEAM MAGMA )@23F628 - LARVITAR Lv5
#71 (TEAM MAGMA )@23F650 - CARVANHA Lv5
#72 (LASS )@23F678 - PARAS Lv5
#73 (BUG CATCHER )@23F6A0 - SURSKIT Lv5
#74 (HIKER )@23F6C8 - BALTOY Lv5
#75 (YOUNG COUPLE )@23F6F0 - BELDUM Lv5, BELDUM Lv5
#76 (OLD COUPLE )@23F718 - SHROOMISH Lv5
#77 (SIS AND BRO )@23F740 - MAREEP Lv5
#78 (AQUA ADMIN MATT)@23F768 - NINCADA Lv5
#79 (AQUA ADMIN SHELLY)@23F790 - VENONAT Lv5
#80 (MAGMA ADMIN TABITHA)@23F7B8 - CARVANHA Lv5
#81 (MAGMA ADMIN COURTNEY)@23F7E0 - MAREEP Lv5
#82 (LEADER WATTSON)@23F808 - BAGON Lv5
#83 (LEADER FLANNERY)@23F830 - SNORUNT Lv5
#84 (LEADER NORMAN)@23F858 - BAGON Lv5
#85 (LEADER WINONA)@23F880 - LARVITAR Lv5
#86 (LEADER WALLACE)@23F8A8 - BELLSPROUT Lv5
#87 (ELITE FOUR GLACIA)@23F8D0 - DIGLETT Lv5
#88 (ELITE FOUR DRAKE)@23F8F8 - MEDITITE Lv5
#89 (YOUNGSTER BEN)@23F920 - WYNAUT Lv11, BELDUM Lv11
#90 (YOUNGSTER CALVIN)@23F948 - GEODUDE Lv14
#91 (YOUNGSTER JOSH)@23F970 - HOPPIP Lv10, HOPPIP Lv10, LOTAD Lv10
#92 (YOUNGSTER TIMMY)@23F998 - POLIWAG Lv14, SURSKIT Lv14
#93 (YOUNGSTER JOEY)@23F9C0 - TAILLOW Lv15, PIDGEY Lv15
#94 (YOUNGSTER DAN)@23F9E8 - PIKACHU Lv17
#95 (YOUNGSTER CHAD)@23FA10 - BELLSPROUT Lv14, CHIKORITA Lv14
#96 (YOUNGSTER TYLER)@23FA38 - LARVITAR Lv21
#97 (YOUNGSTER EDDIE)@23FA60 - SHROOMISH Lv21
#98 (YOUNGSTER DILLON)@23FA88 - EEVEE Lv19, RATTATA Lv19
#99 (YOUNGSTER YASU)@23FAB0 - WHISMUR Lv17, HOOTHOOT Lv17, FURRET Lv17
#100 (YOUNGSTER DAVE)@23FAD8 - CARVANHA Lv18, HOUNDOUR Lv18
#101 (YOUNGSTER BEN)@23FB00 - NINCADA Lv17, PINECO Lv17
#102 (BUG CATCHER RICK)@23FB28 - RALTS Lv6, RALTS Lv6
#103 (BUG CATCHER DOUG)@23FB50 - SILCOON Lv7, METAPOD Lv7, CASCOON Lv7
#104 (BUG CATCHER SAMMY)@23FB78 - PICHU Lv9
#105 (BUG CATCHER COLTON)@23FBA0 - TYROGUE Lv10, TYROGUE Lv10, TYROGUE Lv10
#106 (BUG CATCHER GREG)@23FBC8 - WOOPER Lv9, WOOPER Lv9, WOOPER Lv9, WOOPER Lv9
#107 (BUG CATCHER JAMES)@23FBF0 - HOPPIP Lv11, ZUBAT Lv11
#108 (BUG CATCHER KENT)@23FC18 - WOOPER Lv11, WOOPER Lv11
#109 (BUG CATCHER ROBBY)@23FC40 - GEODUDE Lv10, GEODUDE Lv10, GEODUDE Lv10
#110 (BUG CATCHER CALE)@23FC68 - WEEDLE Lv10, WEEDLE Lv10, WEEDLE Lv10, KAKUNA Lv10
#111 (BUG CATCHER KEIGO)@23FC90 - DUSKULL Lv16, SHUPPET Lv16, SHUPPET Lv16
#112 (BUG CATCHER ELIJAH)@23FCB8 - PUPITAR Lv20
#113 (BUG CATCHER )@23FCE0 - PICHU Lv18, PICHU Lv18, ELECTRIKE Lv18
#114 (BUG CATCHER BRENT)@23FD08 - ARIADOS Lv19, BEEDRILL Lv19
#115 (BUG CATCHER CONNER)@23FD30 - WOOPER Lv20, WOOPER Lv20, GOLDEEN Lv20
#116 (LASS JANICE)@23FD58 - MARILL Lv9, WINGULL Lv9
#117 (LASS SALLY)@23FD80 - WYNAUT Lv10, BELDUM Lv10
#118 (LASS ROBIN)@23FDA8 - EKANS Lv14
#119 (LASS CRISSY)@23FDD0 - SMOOCHUM Lv31, SPHEAL Lv31, JYNX Lv31
#120 (LASS MIRIAM)@23FDF8 - RHYHORN Lv11, GEODUDE Lv11
#121 (LASS IRIS)@23FE20 - TREECKO Lv14
#122 (LASS RELI)@23FE48 - HORSEA Lv16, WINGULL Lv16
#123 (LASS ALI)@23FE70 - WYNAUT Lv12, NATU Lv12, SPOINK Lv12
#124 (LASS )@23FE98 - DRATINI Lv15, DRATINI Lv15
#125 (LASS HALEY)@23FEC0 - GASTLY Lv13, DUSKULL Lv13, SHUPPET Lv13
#126 (LASS ANN)@23FEE8 - SURSKIT Lv18, NINCADA Lv18
#127 (LASS DAWN)@23FF10 - MAREEP Lv18, MAGNEMITE Lv18
#128 (LASS PAIGE)@23FF38 - BELDUM Lv23, ARON Lv23
#129 (LASS ANDREA)@23FF60 - SNUBBULL Lv24, MEOWTH Lv24, TAILLOW Lv24
#130 (LASS MEGAN)@23FF88 - KIRLIA Lv19, KIRLIA Lv19, BELDUM Lv19, KIRLIA Lv19, EXEGGCUTE Lv19
#131 (LASS JULIA)@23FFB0 - TREECKO Lv22, ODDISH Lv22
#132 (LASS KAY)@23FFD8 - DROWZEE Lv23, METANG Lv23
#133 (LASS LISA)@240000 - SLOWPOKE Lv23, KADABRA Lv23
#134 (SAILOR EDMOND)@240028 - SLAKOTH Lv18, SWABLU Lv18
#135 (SAILOR TREVOR)@240050 - NIDORAN♀ Lv17, VENONAT Lv17
#136 (SAILOR LEONARD)@240078 - CYNDAQUIL Lv21
#137 (SAILOR DUNCAN)@2400A0 - SNORUNT Lv17, DELIBIRD Lv17, SPHEAL Lv17
#138 (SAILOR HUEY)@2400C8 - VIBRAVA Lv18, PHANPY Lv18
#139 (SAILOR DYLAN)@2400F0 - CYNDAQUIL Lv17, NUMEL Lv17, VULPIX Lv17
